공시연도,학교코드,학교명,psbs_div_cd,본분교명,schl_div_cd,대학구분,schl_knd_cd,학교종류,schl_estb_div_cd,설립유형,pbnf_area_cd,지역명,schl_cprt_cd,대표학교코드,schl_stat_cd,학교상태,신입생경쟁률(학부),신입생경쟁률(학부)_기준년도,gn_ie_fm_cn_re_unit,ge_et_re,ge_et_re_year,ge_et_re_unit,st_gn_sd_fm_tr_1_ps_py_st_ct,st_gn_sd_fm_tr_1_ps_py_st_ct_year,st_gn_sd_fm_tr_1_ps_py_st_ct_unit,학생1인당교육비,학생1인당교육비_기준년도,st_1_ps_py_et_unit,학생1인당도서자료수,학생1인당도서자료수_기준년도,st_1_ps_py_bk_ct_unit,학생1인당연간장학금(학부),학생1인당연간장학금(학부)_기준년도,st_1_ps_py_sp_unit,기숙사수용률,기숙사수용률_기준년도,be_ae_re_unit,fr_fd_ct,fr_fd_ct_year,fr_fd_ct_unit,평균등록금(학부),평균등록금(학부)_기준년도,ae_tn_unit,fm_tr_le_ce_re,fm_tr_le_ce_re_year,fm_tr_le_ce_re_unit,재학생수(학부),재학생수(학부)_기준년도,et_st_ct_unit,입학정원(학부),입학정원(학부)_기준년도,fm_el_gn_ct_unit,졸업생수(학부),졸업생수(학부)_기준년도,gn_mn_ct_unit,전임교원수(학부+대학원),전임교원수(학부+대학원)_기준년도,fr_fm_tr_sn_ct_unit,st_gn_sd_fm_tr_ee_re,st_gn_sd_fm_tr_ee_re_year,st_gn_sd_fm_tr_ee_re_unit,st_sd_fm_tr_ee_re,st_sd_fm_tr_ee_re_year,st_sd_fm_tr_ee_re_unit,신입생충원율(학부),신입생충원율(학부)_기준년도,gn_ie_fm_rt_re_unit
2026,0000477,백제예술대학교,1,본교,01,전문대학,20,전문대학,3,사립,45,전북,00146,0000477,6,기존,2.7,2025,:1,53.3,2025,%,42.11,2025,명,11587.5,2025,천원,66.9,2025,권,4086878.6,2025,원,18.1,2025,%,0,2025,명,7831.8,2025,천원,27.8,2025,%,663,2025,명,387,2025,명,327,2025,명,19,2025,명,47.5,2025,%,55.88,2025,%,87.9,2025,%
2026,0000642,베뢰아국제대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00147,0000642,6,기존,-,2025,:1,61.5,2025,%,50.0,2025,명,0.0,2025,천원,940.6,2025,권,-,2025,원,94.3,2025,%,0,2025,명,2473.1,2025,천원,41.5,2025,%,34,2025,명,40,2025,명,7,2025,명,4,2025,명,50.0,2025,%,133.33,2025,%,27.5,2025,%
2026,0000114,부산가톨릭대학교,1,본교,02,대학,03,대학교,3,사립,21,부산,00151,0000114,6,기존,7.1,2025,:1,67.4,2025,%,27.23,2025,명,13569.1,2025,천원,109.5,2025,권,4632665.9,2025,원,14.0,2025,%,614,2025,명,7245.4,2025,천원,77.6,2025,%,3449,2025,명,705,2025,명,870,2025,명,123,2025,명,75.46,2025,%,66.13,2025,%,99.4,2025,%
2026,0000479,부산경상대학교,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00152,0000479,6,기존,2.5,2025,:1,64.5,2025,%,50.54,2025,명,14241.0,2025,천원,60.4,2025,권,5647539.9,2025,원,28.6,2025,%,4,2025,명,5653.1,2025,천원,36.4,2025,%,1517,2025,명,840,2025,명,671,2025,명,37,2025,명,43.53,2025,%,54.41,2025,%,61.3,2025,%
2026,0000481,부산과학기술대학교,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00153,0000481,6,기존,6,2025,:1,74.4,2025,%,26.08,2025,명,12889.3,2025,천원,52.1,2025,권,4849583.4,2025,원,20.0,2025,%,417,2025,명,6397.4,2025,천원,46.8,2025,%,3981,2025,명,1194,2025,명,1336,2025,명,106,2025,명,82.81,2025,%,60.57,2025,%,94.4,2025,%
2026,0000254,부산교육대학교,1,본교,02,대학,02,교육대학,1,국립,21,부산,00154,0000254,6,기존,5.2,2025,:1,58.3,2025,%,35.72,2025,명,14507.5,2025,천원,140.7,2025,권,2624489.9,2025,원,42.9,2025,%,0,2025,명,3316.0,2025,천원,52.3,2025,%,1368,2025,명,313,2025,명,350,2025,명,78,2025,명,64.46,2025,%,75.0,2025,%,99.4,2025,%
2026,0000014,부산대학교,1,본교,02,대학,03,대학교,1,국립,21,부산,99998,0000014,6,기존,9,2025,:1,57.5,2025,%,20.37,2025,명,27220.8,2025,천원,95.9,2025,권,3294321.2,2025,원,20.3,2025,%,1134,2025,명,4472.1,2025,천원,54.5,2025,%,19900,2025,명,4498,2025,명,4294,2025,명,1442,2025,명,94.81,2025,%,93.64,2025,%,99.8,2025,%
2026,0000321,부산디지털대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,21,부산,00025,0000321,6,기존,1.1,2025,:1,72.5,2025,%,149.84,2025,명,5147.1,2025,천원,1.5,2025,권,2340224.7,2025,원,0.0,2025,%,48,2025,명,2523.0,2025,천원,50.4,2025,%,2859,2025,명,1000,2025,명,712,2025,명,19,2025,명,126.67,2025,%,118.75,2025,%,82.2,2025,%
2026,0000467,부산보건대학교,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00131,0000467,6,기존,8.5,2025,:1,73.2,2025,%,30.0,2025,명,13743.7,2025,천원,55.3,2025,권,4614271.8,2025,원,10.7,2025,%,19,2025,명,6412.7,2025,천원,53.9,2025,%,2367,2025,명,788,2025,명,778,2025,명,77,2025,명,68.14,2025,%,66.38,2025,%,85.5,2025,%
2026,0000480,부산여자대학교,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00156,0000480,6,기존,4.9,2025,:1,62.6,2025,%,31.15,2025,명,12837.0,2025,천원,89.5,2025,권,4347437.4,2025,원,33.3,2025,%,44,2025,명,6309.1,2025,천원,48.9,2025,%,1774,2025,명,618,2025,명,617,2025,명,53,2025,명,68.83,2025,%,63.86,2025,%,96.4,2025,%
2026,0000561,부산예술대학교,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00157,0000561,6,기존,2,2025,:1,56.3,2025,%,40.72,2025,명,10809.9,2025,천원,22.9,2025,권,5120036.1,2025,원,0.0,2025,%,1,2025,명,5914.6,2025,천원,34.6,2025,%,481,2025,명,343,2025,명,251,2025,명,18,2025,명,50.0,2025,%,72.0,2025,%,39.4,2025,%
2026,0000115,부산외국어대학교,1,본교,02,대학,03,대학교,3,사립,21,부산,00158,0000115,6,기존,3.6,2025,:1,57.1,2025,%,32.3,2025,명,11651.7,2025,천원,125.2,2025,권,3759043.1,2025,원,23.9,2025,%,1192,2025,명,6734.5,2025,천원,68.2,2025,%,6471,2025,명,1470,2025,명,1516,2025,명,214,2025,명,73.54,2025,%,71.1,2025,%,100.1,2025,%
2026,0000222,부산장신대학교,1,본교,02,대학,03,대학교,3,사립,48,경남,00159,0000222,6,기존,1.8,2025,:1,48.1,2025,%,35.0,2025,명,12840.1,2025,천원,244.9,2025,권,6076442.8,2025,원,76.5,2025,%,0,2025,명,6133.7,2025,천원,80.9,2025,%,125,2025,명,32,2025,명,30,2025,명,15,2025,명,71.43,2025,%,107.14,2025,%,100.0,2025,%
2026,0000482,부천대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00160,0000482,6,기존,10.6,2025,:1,71.6,2025,%,28.56,2025,명,12801.7,2025,천원,41.3,2025,권,4451988.5,2025,원,5.0,2025,%,570,2025,명,6701.8,2025,천원,51.9,2025,%,7098,2025,명,2191,2025,명,2863,2025,명,183,2025,명,73.79,2025,%,56.83,2025,%,100.0,2025,%
2026,0000670,북한대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00161,0000670,6,기존,-,2025,:1,87.1,2025,%,22.22,2025,명,14103.0,2025,천원,0.0,2025,권,-,2025,원,0.0,2025,%,7,2025,명,5216.0,2025,천원,62.2,2025,%,160,2025,명,60,2025,명,65,2025,명,9,2025,명,112.5,2025,%,100.0,2025,%,118.3,2025,%
2026,0000332,사이버한국외국어대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,11,서울,00162,0000332,6,기존,1.2,2025,:1,67.2,2025,%,150.59,2025,명,3575.9,2025,천원,0.0,2025,권,1566852.5,2025,원,0.0,2025,%,312,2025,명,2887.4,2025,천원,53.8,2025,%,6390,2025,명,1750,2025,명,1646,2025,명,34,2025,명,130.77,2025,%,103.03,2025,%,81.0,2025,%
2026,0000116,삼육대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00164,0000116,6,기존,13.7,2025,:1,64.9,2025,%,28.02,2025,명,15547.9,2025,천원,85.4,2025,권,4309590.1,2025,원,21.1,2025,%,361,2025,명,8278.4,2025,천원,61.3,2025,%,5268,2025,명,1157,2025,명,1284,2025,명,190,2025,명,75.7,2025,%,64.85,2025,%,100.0,2025,%
2026,0000483,삼육보건대학교,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00164,0000483,6,기존,15.8,2025,:1,77.0,2025,%,26.15,2025,명,13674.0,2025,천원,54.1,2025,권,3183545.4,2025,원,0.0,2025,%,72,2025,명,6106.4,2025,천원,53.5,2025,%,1424,2025,명,384,2025,명,449,2025,명,41,2025,명,77.36,2025,%,61.19,2025,%,100.0,2025,%
2026,0002959,상명대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,44,충남,00165,0000117,6,기존,9.3,2025,:1,60.6,2025,%,29.19,2025,명,0.0,2025,천원,0.0,2025,권,4170829.4,2025,원,19.4,2025,%,45,2025,명,8535.8,2025,천원,82.5,2025,%,5517,2025,명,1345,2025,명,1205,2025,명,186,2025,명,70.19,2025,%,66.91,2025,%,100.0,2025,%
2026,0000117,상명대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00165,0000117,6,기존,15.9,2025,:1,63.4,2025,%,27.46,2025,명,14803.6,2025,천원,93.4,2025,권,3861995.2,2025,원,8.9,2025,%,194,2025,명,8173.3,2025,천원,83.5,2025,%,6267,2025,명,1302,2025,명,1393,2025,명,246,2025,명,79.61,2025,%,70.69,2025,%,100.2,2025,%
2026,0000119,상지대학교,1,본교,02,대학,03,대학교,3,사립,42,강원,00166,0000119,6,기존,6.1,2025,:1,65.1,2025,%,31.43,2025,명,13910.4,2025,천원,118.3,2025,권,3609197.3,2025,원,29.9,2025,%,75,2025,명,7859.3,2025,천원,77.6,2025,%,5722,2025,명,1666,2025,명,1418,2025,명,244,2025,명,65.24,2025,%,78.96,2025,%,99.7,2025,%
2026,0000485,상지영서대학교,1,본교,01,전문대학,20,전문대학,3,사립,42,강원,00166,0000485,1,폐교,0,2025,:1,36.4,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,3,2025,명,0,2025,명,2,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000120,서강대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00167,0000120,6,기존,20.1,2025,:1,73.1,2025,%,30.03,2025,명,20292.9,2025,천원,112.3,2025,권,3291122.7,2025,원,11.3,2025,%,2021,2025,명,8439.4,2025,천원,56.8,2025,%,8429,2025,명,1602,2025,명,1736,2025,명,410,2025,명,76.35,2025,%,65.71,2025,%,99.0,2025,%
2026,0000121,서경대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00168,0000121,6,기존,18.8,2025,:1,67.2,2025,%,22.87,2025,명,13165.6,2025,천원,94.9,2025,권,3695549.6,2025,원,12.2,2025,%,1077,2025,명,8422.3,2025,천원,63.4,2025,%,6864,2025,명,1309,2025,명,1457,2025,명,250,2025,명,90.91,2025,%,70.03,2025,%,100.0,2025,%
2026,0000124,서남대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,44,충남,00169,0000122,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000122,서남대학교,1,본교,02,대학,03,대학교,3,사립,45,전북,00169,0000122,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0002645,서라벌대학교,1,본교,01,전문대학,20,전문대학,3,사립,47,경북,00042,0002645,1,폐교,0,2025,:1,72.8,2025,%,0.0,2025,명,0.0,2025,천원,301.5,2025,권,0,2025,원,18.6,2025,%,9,2025,명,6116.7,2025,천원,0.0,2025,%,203,2025,명,0,2025,명,210,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0002646,서영대학교,1,본교,01,전문대학,20,전문대학,3,사립,24,광주,00170,0002646,6,기존,6.1,2025,:1,75.6,2025,%,35.24,2025,명,11134.7,2025,천원,19.6,2025,권,4131803.9,2025,원,10.9,2025,%,249,2025,명,5852.8,2025,천원,37.8,2025,%,4920,2025,명,1675,2025,명,1867,2025,명,119,2025,명,58.33,2025,%,49.79,2025,%,97.6,2025,%
2026,0000036,서울과학기술대학교,1,본교,02,대학,03,대학교,1,국립,11,서울,00171,0000036,6,기존,13.6,2025,:1,63.6,2025,%,25.47,2025,명,20840.0,2025,천원,71.8,2025,권,3212119.2,2025,원,22.7,2025,%,1129,2025,명,5494.4,2025,천원,61.3,2025,%,10444,2025,명,2227,2025,명,2230,2025,명,430,2025,명,80.07,2025,%,67.61,2025,%,99.9,2025,%
2026,0000666,서울과학종합대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00172,0000666,6,기존,-,2025,:1,95.2,2025,%,12.47,2025,명,25165.1,2025,천원,3.4,2025,권,-,2025,원,0.0,2025,%,322,2025,명,10175.2,2025,천원,35.3,2025,%,1006,2025,명,71,2025,명,490,2025,명,17,2025,명,170.0,2025,%,26.98,2025,%,140.8,2025,%
2026,0000255,서울교육대학교,1,본교,02,대학,02,교육대학,1,국립,11,서울,00173,0000255,6,기존,4.3,2025,:1,68.7,2025,%,31.48,2025,명,17322.4,2025,천원,132.6,2025,권,2068897.2,2025,원,58.8,2025,%,6,2025,명,3256.0,2025,천원,46.5,2025,%,1285,2025,명,355,2025,명,322,2025,명,105,2025,명,73.43,2025,%,93.75,2025,%,99.7,2025,%
2026,0000098,서울기독대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00174,0000098,6,기존,3.1,2025,:1,66.7,2025,%,25.84,2025,명,8905.5,2025,천원,72.9,2025,권,2475775.2,2025,원,6.3,2025,%,838,2025,명,7913.7,2025,천원,49.2,2025,%,1279,2025,명,136,2025,명,65,2025,명,37,2025,명,88.1,2025,%,55.22,2025,%,83.9,2025,%
2026,0000019,서울대학교,1,본교,02,대학,03,대학교,7,국립대법인,11,서울,00175,0000019,6,기존,7.1,2025,:1,65.6,2025,%,12.66,2025,명,63021.1,2025,천원,181.3,2025,권,3499102.1,2025,원,22.7,2025,%,1383,2025,명,6058.8,2025,천원,48.3,2025,%,17279,2025,명,3476,2025,명,3200,2025,명,2369,2025,명,146.51,2025,%,123.13,2025,%,99.7,2025,%
2026,0000322,서울디지털대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,11,서울,00176,0000322,6,기존,1.2,2025,:1,79.0,2025,%,188.78,2025,명,3218.3,2025,천원,7.0,2025,권,1623643.2,2025,원,0.0,2025,%,62,2025,명,2274.8,2025,천원,34.7,2025,%,11052,2025,명,3000,2025,명,3204,2025,명,49,2025,명,104.26,2025,%,87.5,2025,%,66.8,2025,%
2026,0000677,서울미디어대학원대학교,1,본교,04,대학원대학,11,특수대학원,3,사립,11,서울,00402,0000677,6,기존,-,2025,:1,80.9,2025,%,20.83,2025,명,15446.7,2025,천원,21.2,2025,권,-,2025,원,0.0,2025,%,248,2025,명,3480.1,2025,천원,61.7,2025,%,333,2025,명,67,2025,명,110,2025,명,12,2025,명,92.31,2025,%,50.0,2025,%,55.2,2025,%
2026,0000660,서울벤처대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00177,0000660,6,기존,-,2025,:1,86.1,2025,%,39.0,2025,명,12374.7,2025,천원,15.0,2025,권,-,2025,원,0.0,2025,%,12,2025,명,4658.0,2025,천원,55.4,2025,%,282,2025,명,100,2025,명,60,2025,명,10,2025,명,62.5,2025,%,58.82,2025,%,104.0,2025,%
2026,0000658,서울불교대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00178,0000658,6,기존,-,2025,:1,69.4,2025,%,18.69,2025,명,12029.3,2025,천원,53.5,2025,권,-,2025,원,0.0,2025,%,73,2025,명,4583.3,2025,천원,58.8,2025,%,190,2025,명,81,2025,명,54,2025,명,13,2025,명,130.0,2025,%,108.33,2025,%,85.2,2025,%
2026,0000323,서울사이버대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,11,서울,00179,0000323,6,기존,1.5,2025,:1,81.9,2025,%,150.29,2025,명,3657.0,2025,천원,1.1,2025,권,1794770.3,2025,원,0.0,2025,%,62,2025,명,2849.2,2025,천원,46.7,2025,%,15803,2025,명,3270,2025,명,4524,2025,명,73,2025,명,132.73,2025,%,90.12,2025,%,94.3,2025,%
2026,0000653,서울사회복지대학원대학교,1,본교,04,대학원대학,11,특수대학원,3,사립,11,서울,00386,0000653,6,기존,-,2025,:1,91.3,2025,%,75.0,2025,명,0.0,2025,천원,33.8,2025,권,-,2025,원,0.0,2025,%,208,2025,명,3424.0,2025,천원,20.4,2025,%,209,2025,명,100,2025,명,96,2025,명,4,2025,명,33.33,2025,%,30.77,2025,%,120.0,2025,%
2026,0000678,서울상담심리대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00254,0000678,6,기존,-,2025,:1,66.7,2025,%,25.25,2025,명,22522.7,2025,천원,75.3,2025,권,-,2025,원,0.0,2025,%,1,2025,명,4391.7,2025,천원,80.0,2025,%,135,2025,명,64,2025,명,55,2025,명,8,2025,명,88.89,2025,%,88.89,2025,%,104.7,2025,%
2026,0000650,서울성경신학대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00181,0000650,6,기존,-,2025,:1,0.0,2025,%,40.0,2025,명,10092.5,2025,천원,378.1,2025,권,-,2025,원,0.0,2025,%,2,2025,명,2647.7,2025,천원,40.5,2025,%,67,2025,명,45,2025,명,20,2025,명,5,2025,명,62.5,2025,%,125.0,2025,%,51.1,2025,%
2026,0000040,서울시립대학교,1,본교,02,대학,03,대학교,2,공립,11,서울,00182,0000040,6,기존,15.5,2025,:1,63.6,2025,%,23.84,2025,명,19994.7,2025,천원,108.7,2025,권,2385871,2025,원,11.1,2025,%,725,2025,명,2529.3,2025,천원,51.4,2025,%,8949,2025,명,1747,2025,명,1812,2025,명,458,2025,명,91.6,2025,%,78.16,2025,%,99.9,2025,%
2026,0000125,서울신학대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00183,0000125,6,기존,5.4,2025,:1,68.4,2025,%,32.14,2025,명,13659.0,2025,천원,134.8,2025,권,5660500.1,2025,원,14.2,2025,%,407,2025,명,7637.2,2025,천원,63.0,2025,%,1967,2025,명,477,2025,명,398,2025,명,96,2025,명,74.42,2025,%,75.0,2025,%,100.0,2025,%
2026,0002973,서울여자간호대학교,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00184,0002973,6,기존,19.4,2025,:1,71.6,2025,%,24.0,2025,명,13317.9,2025,천원,49.9,2025,권,3124611.4,2025,원,5.8,2025,%,0,2025,명,6761.8,2025,천원,68.3,2025,%,863,2025,명,168,2025,명,208,2025,명,28,2025,명,82.35,2025,%,63.64,2025,%,100.0,2025,%
2026,0000126,서울여자대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00185,0000126,6,기존,13.2,2025,:1,62.1,2025,%,32.72,2025,명,13052.6,2025,천원,103.0,2025,권,3722437.7,2025,원,11.6,2025,%,1131,2025,명,7990.8,2025,천원,57.0,2025,%,7692,2025,명,1612,2025,명,1367,2025,명,224,2025,명,68.09,2025,%,61.37,2025,%,99.9,2025,%
2026,0000489,서울예술대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00186,0000489,6,기존,37.4,2025,:1,66.5,2025,%,22.06,2025,명,14260.7,2025,천원,41.5,2025,권,4067670.4,2025,원,16.7,2025,%,41,2025,명,8449.3,2025,천원,33.6,2025,%,3104,2025,명,581,2025,명,1070,2025,명,79,2025,명,89.77,2025,%,50.64,2025,%,100.0,2025,%
2026,0000659,서울외국어대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00187,0000659,6,기존,-,2025,:1,82.2,2025,%,21.0,2025,명,13563.9,2025,천원,20.7,2025,권,-,2025,원,0.0,2025,%,14,2025,명,8600.0,2025,천원,32.8,2025,%,145,2025,명,70,2025,명,84,2025,명,10,2025,명,111.11,2025,%,111.11,2025,%,100.0,2025,%
2026,0000127,서울장신대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00188,0000127,6,기존,3.3,2025,:1,50.0,2025,%,32.11,2025,명,13311.4,2025,천원,232.6,2025,권,6028971.6,2025,원,52.7,2025,%,42,2025,명,7728.9,2025,천원,79.0,2025,%,331,2025,명,104,2025,명,63,2025,명,27,2025,명,72.97,2025,%,84.38,2025,%,100.0,2025,%
2026,0000205,서울한영대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00410,0000205,6,기존,7.6,2025,:1,64.6,2025,%,38.04,2025,명,9211.2,2025,천원,150.3,2025,권,4159639,2025,원,12.6,2025,%,308,2025,명,7082.3,2025,천원,51.6,2025,%,778,2025,명,180,2025,명,136,2025,명,27,2025,명,64.29,2025,%,60.0,2025,%,99.5,2025,%
2026,0000128,서원대학교,1,본교,02,대학,03,대학교,3,사립,43,충북,00190,0000128,6,기존,6.4,2025,:1,60.9,2025,%,30.53,2025,명,13335.5,2025,천원,113.1,2025,권,4386823.6,2025,원,12.7,2025,%,1001,2025,명,7340.2,2025,천원,75.4,2025,%,7648,2025,명,1622,2025,명,1492,2025,명,224,2025,명,71.57,2025,%,62.57,2025,%,100.0,2025,%
2026,0000490,서일대학교,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00191,0000490,6,기존,9,2025,:1,65.4,2025,%,36.24,2025,명,10624.2,2025,천원,34.2,2025,권,3616121.5,2025,원,0.0,2025,%,128,2025,명,6702.9,2025,천원,52.0,2025,%,6171,2025,명,2155,2025,명,2025,2025,명,157,2025,명,57.3,2025,%,53.04,2025,%,99.5,2025,%
2026,0000566,서정대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00192,0000566,6,기존,3.8,2025,:1,77.0,2025,%,14.65,2025,명,11245.2,2025,천원,12.7,2025,권,4297137.9,2025,원,4.6,2025,%,5092,2025,명,6329.7,2025,천원,47.6,2025,%,9043,2025,명,1348,2025,명,3245,2025,명,212,2025,명,149.3,2025,%,51.46,2025,%,100.0,2025,%
2026,0000431,서해대학,1,본교,01,전문대학,20,전문대학,3,사립,45,전북,00193,0000431,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000550,선린대학교,1,본교,01,전문대학,20,전문대학,3,사립,47,경북,00195,0000550,6,기존,2.7,2025,:1,79.5,2025,%,28.1,2025,명,13027.2,2025,천원,37.3,2025,권,4178439.7,2025,원,19.8,2025,%,156,2025,명,6145.1,2025,천원,53.0,2025,%,1985,2025,명,632,2025,명,634,2025,명,67,2025,명,72.04,2025,%,68.37,2025,%,97.0,2025,%
2026,0000129,선문대학교,1,본교,02,대학,03,대학교,3,사립,44,충남,00196,0000129,6,기존,4.1,2025,:1,68.3,2025,%,33.04,2025,명,15501.9,2025,천원,93.6,2025,권,4457819.9,2025,원,30.7,2025,%,2200,2025,명,8004.0,2025,천원,60.1,2025,%,8435,2025,명,2053,2025,명,2052,2025,명,280,2025,명,65.42,2025,%,64.67,2025,%,100.0,2025,%
2026,0000667,선학유피대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,41,경기,00307,0000667,6,기존,-,2025,:1,83.3,2025,%,50.0,2025,명,41943.2,2025,천원,718.2,2025,권,-,2025,원,206.9,2025,%,62,2025,명,3105.0,2025,천원,70.8,2025,%,58,2025,명,38,2025,명,21,2025,명,4,2025,명,50.0,2025,%,100.0,2025,%,89.5,2025,%
2026,0000131,성결대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00197,0000131,6,기존,8.5,2025,:1,64.0,2025,%,34.49,2025,명,12008.1,2025,천원,105.1,2025,권,3661061.7,2025,원,11.1,2025,%,388,2025,명,7621.7,2025,천원,59.2,2025,%,5241,2025,명,1228,2025,명,1193,2025,명,167,2025,명,66.27,2025,%,66.01,2025,%,100.0,2025,%
2026,0000132,성공회대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00198,0000132,6,기존,6.1,2025,:1,57.0,2025,%,33.81,2025,명,12492.9,2025,천원,122.1,2025,권,4554540.8,2025,원,19.4,2025,%,275,2025,명,7450.0,2025,천원,57.5,2025,%,2234,2025,명,502,2025,명,444,2025,명,80,2025,명,69.57,2025,%,72.07,2025,%,100.4,2025,%
2026,0000133,성균관대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00199,0000133,6,기존,22.6,2025,:1,71.3,2025,%,17.15,2025,명,32424.6,2025,천원,83.3,2025,권,3551570.7,2025,원,20.0,2025,%,3911,2025,명,8905.2,2025,천원,53.7,2025,%,19613,2025,명,3555,2025,명,4256,2025,명,1543,2025,명,124.24,2025,%,104.19,2025,%,100.0,2025,%
2026,0000644,성산효대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,23,인천,00409,0000644,6,기존,-,2025,:1,70.5,2025,%,30.55,2025,명,10435.8,2025,천원,150.8,2025,권,-,2025,원,0.0,2025,%,34,2025,명,3496.5,2025,천원,55.1,2025,%,215,2025,명,97,2025,명,76,2025,명,11,2025,명,78.57,2025,%,78.57,2025,%,78.4,2025,%
2026,0000661,성서침례대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,41,경기,00202,0000661,6,기존,-,2025,:1,84.2,2025,%,33.33,2025,명,16744.5,2025,천원,495.6,2025,권,-,2025,원,75.0,2025,%,3,2025,명,2919.9,2025,천원,64.9,2025,%,48,2025,명,33,2025,명,16,2025,명,6,2025,명,75.0,2025,%,200.0,2025,%,39.4,2025,%
2026,0000136,성신여자대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00203,0000136,6,기존,12.4,2025,:1,60.4,2025,%,30.6,2025,명,13462.1,2025,천원,85.0,2025,권,3904314.4,2025,원,10.2,2025,%,890,2025,명,8404.2,2025,천원,52.5,2025,%,9404,2025,명,2060,2025,명,1939,2025,명,324,2025,명,70.9,2025,%,66.39,2025,%,99.7,2025,%
2026,0000493,성심외국어대학,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00247,0000493,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
