기준년도,학교명,본분교명,설립유형,"전임교원1인당논문실적(국내, 연구재단등재지(후보포함))","전임교원1인당논문실적(국제, SCI급/SCOPUS학술지)"
2018,성신여자대학교,본교,사립,0.8262,0.0976
2018,세명대학교,본교,사립,0.8856,0.2164
2018,세종대학교,본교,사립,0.3755,0.5906
2018,세종사이버대학교,본교,사립,0.2841,0.0716
2018,세한대학교,본교,사립,0.6747,0.0498
2018,송원대학교,본교,사립,0.6794,0.0782
2018,수원가톨릭대학교,본교,사립,0.0,0.0
2018,수원대학교,본교,사립,0.2816,0.1262
2018,숙명여자대학교,본교,사립,0.6655,0.2503
2018,순복음총회신학교,본교,사립,0.0,0.0
2018,순천향대학교,본교,사립,0.2784,0.2815
2018,숭실대학교,본교,사립,0.873,0.3602
2018,숭실사이버대학교,본교,사립,0.6824,0.0314
2018,신경대학교,본교,사립,0.3052,0.0117
2018,신라대학교,본교,사립,0.5866,0.0966
2018,신한대학교,본교,사립,0.6173,0.0887
2018,아세아연합신학대학교,본교,사립,0.4589,0.0268
2018,아주대학교,본교,사립,0.313,0.5416
2018,안양대학교,본교,사립,0.5546,0.081
2018,연세대학교,본교,사립,0.3147,0.8258
2018,영남대학교,본교,사립,0.4676,0.6403
2018,영남신학대학교,본교,사립,0.875,0.0
2018,영산대학교,본교,사립,0.478,0.1242
2018,영산선학대학교,본교,사립,0.0909,0.0
2018,예수대학교,본교,사립,0.3,0.0739
2018,예원예술대학교,본교,사립,0.2845,0.0
2018,용인대학교,본교,사립,0.5094,0.0504
2018,우석대학교,본교,사립,0.2973,0.0519
2018,우송대학교,본교,사립,0.2212,0.1444
2018,울산대학교,본교,사립,0.1862,0.6293
2018,원광대학교,본교,사립,0.4939,0.2004
2018,원광디지털대학교,본교,사립,0.6688,0.0
2018,위덕대학교,본교,사립,0.5055,0.0587
2018,유원대학교,본교,사립,0.2432,0.0687
2018,을지대학교,본교,사립,0.1152,0.2937
2018,이화여자대학교,본교,사립,0.5893,0.4468
2018,인제대학교,본교,사립,0.2638,0.3072
2018,인천가톨릭대학교,본교,사립,0.1739,0.0
2018,인하대학교,본교,사립,0.4988,0.5626
2018,장로회신학대학교,본교,사립,0.9594,0.1125
2018,전주대학교,본교,사립,0.699,0.1532
2018,제주국제대학교,본교,사립,0.514,0.0313
2018,조선대학교,본교,사립,0.6275,0.3019
2018,중부대학교,본교,사립,0.6078,0.1511
2018,중앙대학교,본교,사립,0.6196,0.6149
2018,중앙승가대학교,본교,사립,1.0,0.0
2018,중원대학교,본교,사립,0.8378,0.2711
2018,차의과학대학교,본교,사립,0.0986,0.2844
2018,창신대학교,본교,사립,0.6184,0.1367
2018,청운대학교,본교,사립,0.5502,0.1515
2018,청주대학교,본교,사립,0.7068,0.2468
2018,초당대학교,본교,사립,0.531,0.0388
2018,총신대학교,본교,사립,0.5785,0.0068
2018,추계예술대학교,본교,사립,0.1469,0.0
2018,칼빈대학교,본교,사립,0.087,0.0
2018,평택대학교,본교,사립,0.7339,0.0646
2018,포항공과대학교,본교,사립,0.0553,1.2549
2018,한국국제대학교,본교,사립,0.5195,0.0164
2018,한국기술교육대학교,본교,사립,0.4805,0.2665
2018,한국산업기술대학교,본교,사립,0.1836,0.1572
2018,한국성서대학교,본교,사립,0.8048,0.0597
2018,한국열린사이버대학교,본교,사립,0.1539,0.0
2018,한국외국어대학교,본교,사립,0.7988,0.2328
2018,한국침례신학대학교,본교,사립,0.3066,0.0
2018,한국항공대학교,본교,사립,0.3719,0.3603
2018,한남대학교,본교,사립,0.6509,0.2045
2018,한동대학교,본교,사립,0.474,0.0942
2018,한라대학교,본교,사립,0.2931,0.0669
2018,한려대학교,본교,사립,0.0,0.0
2018,한림대학교,본교,사립,0.2333,0.4307
2018,한서대학교,본교,사립,0.2372,0.2171
2018,한성대학교,본교,사립,0.4982,0.1849
2018,한세대학교,본교,사립,0.7038,0.0506
2018,한신대학교,본교,사립,0.5433,0.061
2018,한양대학교,본교,사립,0.3756,0.7238
2018,한양사이버대학교,본교,사립,0.8446,0.0612
2018,한일장신대학교,본교,사립,0.3891,0.0254
2018,협성대학교,본교,사립,0.4712,0.0231
2018,호남대학교,본교,사립,0.5102,0.0871
2018,호남신학대학교,본교,사립,0.3436,0.0
2018,호서대학교,본교,사립,0.5615,0.1493
2018,호원대학교,본교,사립,0.5929,0.0373
2018,홍익대학교,본교,사립,0.4914,0.2122
2018,화신사이버대학교,본교,사립,0.0227,0.013
2019,가야대학교(김해),본교,사립,0.567,0.0526
2019,가천대학교,본교,사립,0.4246,0.5822
2019,가톨릭관동대학교,본교,사립,0.432,0.1954
2019,가톨릭대학교,본교,사립,0.7309,0.2334
2019,감리교신학대학교,본교,사립,0.74,0.06
2019,강남대학교,본교,사립,0.6478,0.0828
2019,강서대학교,본교,사립,0.4216,0.0407
2019,건국대학교,본교,사립,0.6251,0.6766
2019,건양대학교,본교,사립,0.5889,0.051
2019,건양사이버대학교,본교,사립,0.5289,0.0756
2019,경기대학교,본교,사립,0.7337,0.3555
2019,경남대학교,본교,사립,0.646,0.124
2019,경동대학교,본교,사립,0.2545,0.0154
2019,경성대학교,본교,사립,0.4589,0.0987
2019,경운대학교,본교,사립,0.3901,0.02
2019,경일대학교,본교,사립,0.2953,0.0867
2019,경주대학교,본교,사립,0.2727,0.0167
2019,경희대학교,본교,사립,0.455,0.6321
2019,경희사이버대학교,본교,사립,0.575,0.0231
2019,계명대학교,본교,사립,0.5677,0.2415
2019,고려대학교,본교,사립,0.3575,0.8245
2019,고려사이버대학교,본교,사립,0.4413,0.1922
2019,고신대학교,본교,사립,0.3427,0.1615
2019,광신대학교,본교,사립,0.296,0.0
2019,광운대학교,본교,사립,0.5371,0.513
2019,광주가톨릭대학교,본교,사립,0.0556,0.0
2019,광주대학교,본교,사립,0.7224,0.1679
2019,광주여자대학교,본교,사립,0.9521,0.0821
2019,국민대학교,본교,사립,0.5997,0.2726
2019,국제사이버대학교,본교,사립,0.4967,0.0167
2019,극동대학교,본교,사립,0.6122,0.115
2019,글로벌사이버대학교,본교,사립,0.0392,0.1863
2019,금강대학교,본교,사립,0.5536,0.0
2019,김천대학교,본교,사립,0.3987,0.0513
2019,꽃동네대학교,본교,사립,0.6473,0.1
2019,나사렛대학교,본교,사립,0.439,0.0469
2019,남부대학교,본교,사립,0.5332,0.1531
2019,남서울대학교,본교,사립,0.8194,0.2493
2019,단국대학교,본교,사립,1.0076,0.2414
2019,대구가톨릭대학교,본교,사립,0.4292,0.2849
2019,대구대학교,본교,사립,0.6514,0.2054
2019,대구사이버대학교,본교,사립,0.7604,0.0255
2019,대구예술대학교,본교,사립,0.2222,0.0
2019,대구한의대학교,본교,사립,0.4456,0.0933
2019,대신대학교,본교,사립,0.1714,0.0
2019,대전가톨릭대학교,본교,사립,0.0,0.0
2019,대전대학교,본교,사립,0.5617,0.1343
2019,대전신학대학교,본교,사립,0.4545,0.0
2019,대진대학교,본교,사립,0.5702,0.0808
2019,덕성여자대학교,본교,사립,0.7121,0.1884
2019,동국대학교,본교,사립,0.6286,0.5731
2019,동덕여자대학교,본교,사립,0.5644,0.0804
2019,동명대학교,본교,사립,0.7045,0.1769
2019,동서대학교,본교,사립,0.452,0.0961
2019,동신대학교,본교,사립,0.513,0.1052
2019,동아대학교,본교,사립,0.4565,0.2328
2019,동양대학교,본교,사립,0.6046,0.0422
2019,동의대학교,본교,사립,0.5514,0.1179
2019,디지털서울문화예술대학교,본교,사립,0.0,0.0
2019,루터대학교,본교,사립,0.5658,0.0
2019,명지대학교,본교,사립,0.125,0.3134
2019,목원대학교,본교,사립,0.5251,0.0811
2019,목포가톨릭대학교,본교,사립,0.8176,0.0588
2019,배재대학교,본교,사립,0.5687,0.085
2019,백석대학교,본교,사립,0.4836,0.0722
2019,부산가톨릭대학교,본교,사립,0.7197,0.1539
2019,부산디지털대학교,본교,사립,0.2009,0.0386
2019,부산외국어대학교,본교,사립,0.714,0.0207
2019,부산장신대학교,본교,사립,0.569,0.0
2019,사이버한국외국어대학교,본교,사립,0.8749,0.0
2019,삼육대학교,본교,사립,0.5329,0.1272
2019,상명대학교,본교,사립,0.8717,0.4534
2019,상지대학교,본교,사립,0.3839,0.076
2019,서강대학교,본교,사립,0.4745,0.4351
2019,서경대학교,본교,사립,0.6195,0.1014
2019,서울기독대학교,본교,사립,0.0862,0.0
2019,서울디지털대학교,본교,사립,0.2838,0.0047
2019,서울사이버대학교,본교,사립,0.7473,0.0276
2019,서울신학대학교,본교,사립,0.8624,0.0057
2019,서울여자대학교,본교,사립,0.5537,0.1013
2019,서울장신대학교,본교,사립,0.573,0.0
2019,서울한영대학교,본교,사립,0.4045,0.0045
2019,서원대학교,본교,사립,0.9082,0.0944
2019,선문대학교,본교,사립,0.5308,0.1987
2019,성결대학교,본교,사립,0.7364,0.1033
2019,성공회대학교,본교,사립,0.3107,0.0382
2019,성균관대학교,본교,사립,0.3223,0.9825
2019,성신여자대학교,본교,사립,0.7471,0.1292
2019,세명대학교,본교,사립,0.828,0.2513
2019,세종대학교,본교,사립,0.3166,0.7322
2019,세종사이버대학교,본교,사립,0.4268,0.2072
2019,세한대학교,본교,사립,0.864,0.0282
2019,송원대학교,본교,사립,0.7159,0.0591
2019,수원가톨릭대학교,본교,사립,0.0909,0.0
2019,수원대학교,본교,사립,0.2659,0.0911
2019,숙명여자대학교,본교,사립,0.5896,0.2802
2019,순복음총회신학교,본교,사립,0.0,0.0
2019,순천향대학교,본교,사립,0.2894,0.3306
2019,숭실대학교,본교,사립,0.8314,0.3705
2019,숭실사이버대학교,본교,사립,0.8158,0.02
2019,신경대학교,본교,사립,0.4494,0.048
2019,신라대학교,본교,사립,0.4166,0.0835
2019,신한대학교,본교,사립,0.5866,0.0672
2019,아세아연합신학대학교,본교,사립,0.4241,0.0
2019,아주대학교,본교,사립,0.2341,0.5933
2019,안양대학교,본교,사립,0.6027,0.1777
2019,연세대학교,본교,사립,0.3112,0.8929
2019,영남대학교,본교,사립,0.4396,0.629
2019,영남신학대학교,본교,사립,0.531,0.0
2019,영산대학교,본교,사립,0.6648,0.1498
2019,영산선학대학교,본교,사립,0.1667,0.0
2019,예수대학교,본교,사립,0.4357,0.0159
2019,예원예술대학교,본교,사립,0.3107,0.0
2019,용인대학교,본교,사립,0.4482,0.0604
2019,우석대학교,본교,사립,0.4716,0.0505
2019,우송대학교,본교,사립,0.188,0.2977
2019,울산대학교,본교,사립,0.1601,0.6571
2019,원광대학교,본교,사립,0.5025,0.2016
2019,원광디지털대학교,본교,사립,1.0293,0.0467
2019,위덕대학교,본교,사립,0.4549,0.0295
2019,유원대학교,본교,사립,0.2982,0.0385
2019,을지대학교,본교,사립,0.0911,0.3201
2019,이화여자대학교,본교,사립,0.5758,0.4487
2019,인제대학교,본교,사립,0.1852,0.33
2019,인천가톨릭대학교,본교,사립,0.2105,0.0
2019,인하대학교,본교,사립,0.4441,0.5972
2019,장로회신학대학교,본교,사립,0.9937,0.0886
2019,전주대학교,본교,사립,0.8377,0.1672
2019,제주국제대학교,본교,사립,0.5625,0.0869
2019,조선대학교,본교,사립,0.6449,0.362
2019,중부대학교,본교,사립,0.5019,0.1319
2019,중앙대학교,본교,사립,0.6229,0.6594
2019,중앙승가대학교,본교,사립,1.3833,0.0
2019,중원대학교,본교,사립,0.8318,0.2131
2019,차의과학대학교,본교,사립,0.0774,0.3167
2019,창신대학교,본교,사립,0.8522,0.145
2019,청운대학교,본교,사립,0.6079,0.1363
2019,청주대학교,본교,사립,0.6941,0.1821
2019,초당대학교,본교,사립,0.4285,0.0625
2019,총신대학교,본교,사립,1.0091,0.0223
2019,추계예술대학교,본교,사립,0.0272,0.0
2019,칼빈대학교,본교,사립,0.0,0.0
2019,평택대학교,본교,사립,0.5641,0.1073
2019,포항공과대학교,본교,사립,0.0612,1.1709
2019,한국국제대학교,본교,사립,0.3622,0.0182
2019,한국기술교육대학교,본교,사립,0.5341,0.3617
2019,한국산업기술대학교,본교,사립,0.2158,0.1431
2019,한국성서대학교,본교,사립,0.6026,0.0289
2019,한국열린사이버대학교,본교,사립,0.3162,0.0
2019,한국외국어대학교,본교,사립,0.7387,0.2123
2019,한국침례신학대학교,본교,사립,0.5724,0.0
2019,한국항공대학교,본교,사립,0.3561,0.369
2019,한남대학교,본교,사립,0.6338,0.1612
2019,한동대학교,본교,사립,0.4529,0.1329
2019,한라대학교,본교,사립,0.6298,0.0582
2019,한려대학교,본교,사립,0.1266,0.0114
2019,한림대학교,본교,사립,0.236,0.4976
2019,한서대학교,본교,사립,0.2828,0.201
2019,한성대학교,본교,사립,0.5169,0.1756
2019,한세대학교,본교,사립,0.691,0.0349
2019,한신대학교,본교,사립,0.5717,0.0761
2019,한양대학교,본교,사립,0.409,0.7359
2019,한양사이버대학교,본교,사립,0.8626,0.0692
2019,한일장신대학교,본교,사립,0.3607,0.0627
2019,협성대학교,본교,사립,0.5489,0.0345
2019,호남대학교,본교,사립,0.561,0.1137
2019,호남신학대학교,본교,사립,0.2662,0.0
2019,호서대학교,본교,사립,0.4913,0.1341
2019,호원대학교,본교,사립,0.4859,0.0267
2019,홍익대학교,본교,사립,0.5361,0.2377
2019,화신사이버대학교,본교,사립,0.245,0.0
2020,가야대학교(김해),본교,사립,0.4158,0.0286
2020,가천대학교,본교,사립,0.4214,0.6792
2020,가톨릭관동대학교,본교,사립,0.4231,0.1727
2020,가톨릭꽃동네대학교,본교,사립,0.5507,0.0729
2020,가톨릭대학교,본교,사립,0.7807,0.2911
2020,감리교신학대학교,본교,사립,0.8462,0.0385
2020,강남대학교,본교,사립,0.4991,0.0685
2020,강서대학교,본교,사립,0.5698,0.0612
2020,건국대학교,본교,사립,0.5217,0.6922
2020,건양대학교,본교,사립,0.7068,0.0654
2020,건양사이버대학교,본교,사립,0.7718,0.1548
2020,경기대학교,본교,사립,0.7454,0.3179
2020,경남대학교,본교,사립,0.6206,0.1468
2020,경동대학교,본교,사립,0.1626,0.0061
2020,경성대학교,본교,사립,0.3816,0.089
2020,경운대학교,본교,사립,0.5313,0.0098
2020,경일대학교,본교,사립,0.2682,0.0406
2020,경주대학교,본교,사립,0.2633,0.01
2020,경희대학교,본교,사립,0.4526,0.6484
2020,경희사이버대학교,본교,사립,0.5376,0.0261
2020,계명대학교,본교,사립,0.5683,0.306
2020,고려대학교,본교,사립,0.3301,0.8418
2020,고려사이버대학교,본교,사립,0.4708,0.1603
2020,고신대학교,본교,사립,0.2696,0.1745
2020,광신대학교,본교,사립,0.117,0.0
2020,광운대학교,본교,사립,0.519,0.5066
2020,광주가톨릭대학교,본교,사립,0.0556,0.0
2020,광주대학교,본교,사립,0.5508,0.07
2020,광주여자대학교,본교,사립,0.9812,0.0544
2020,국민대학교,본교,사립,0.5843,0.2628
2020,국제사이버대학교,본교,사립,0.6406,0.0
2020,극동대학교,본교,사립,0.5818,0.0703
2020,글로벌사이버대학교,본교,사립,0.0,0.0
2020,금강대학교,본교,사립,0.125,0.0
2020,김천대학교,본교,사립,0.4804,0.1153
2020,나사렛대학교,본교,사립,0.5293,0.0444
2020,남부대학교,본교,사립,0.5102,0.1044
2020,남서울대학교,본교,사립,0.7058,0.1893
2020,단국대학교,본교,사립,0.9632,0.2383
2020,대구가톨릭대학교,본교,사립,0.3719,0.2815
2020,대구대학교,본교,사립,0.5862,0.2241
2020,대구사이버대학교,본교,사립,0.9431,0.0208
2020,대구예술대학교,본교,사립,0.1618,0.0
2020,대구한의대학교,본교,사립,0.3562,0.1053
2020,대신대학교,본교,사립,0.2721,0.0
2020,대전가톨릭대학교,본교,사립,0.0,0.0
2020,대전대학교,본교,사립,0.5819,0.1977
2020,대전신학대학교,본교,사립,0.3636,0.0
2020,대진대학교,본교,사립,0.6395,0.1241
2020,덕성여자대학교,본교,사립,0.5762,0.112
2020,동국대학교,본교,사립,0.5722,0.5486
2020,동덕여자대학교,본교,사립,0.5538,0.0928
2020,동명대학교,본교,사립,0.5472,0.2018
2020,동서대학교,본교,사립,0.4347,0.1111
2020,동신대학교,본교,사립,0.4453,0.0566
2020,동아대학교,본교,사립,0.4824,0.2316
2020,동양대학교,본교,사립,0.6427,0.0985
2020,동의대학교,본교,사립,0.518,0.1115
2020,디지털서울문화예술대학교,본교,사립,0.0,0.0
2020,루터대학교,본교,사립,0.5294,0.0
2020,명지대학교,본교,사립,0.1192,0.3129
2020,목원대학교,본교,사립,0.4973,0.0682
2020,목포가톨릭대학교,본교,사립,0.4,0.0
2020,배재대학교,본교,사립,0.5126,0.0855
2020,백석대학교,본교,사립,0.384,0.0641
2020,부산가톨릭대학교,본교,사립,0.8226,0.1996
2020,부산디지털대학교,본교,사립,0.3368,0.0235
2020,부산외국어대학교,본교,사립,0.6138,0.0179
2020,부산장신대학교,본교,사립,0.3358,0.0
2020,사이버한국외국어대학교,본교,사립,0.7131,0.0195
2020,삼육대학교,본교,사립,0.691,0.1608
2020,상명대학교,본교,사립,0.7487,0.364
2020,상지대학교,본교,사립,0.697,0.2043
2020,서강대학교,본교,사립,0.4782,0.431
2020,서경대학교,본교,사립,0.4747,0.0476
2020,서울기독대학교,본교,사립,0.237,0.0
2020,서울디지털대학교,본교,사립,0.4357,0.0109
2020,서울사이버대학교,본교,사립,0.8083,0.0254
2020,서울신학대학교,본교,사립,0.6342,0.0177
2020,서울여자대학교,본교,사립,0.5766,0.1467
2020,서울장신대학교,본교,사립,0.775,0.0
2020,서울한영대학교,본교,사립,0.2044,0.0049
2020,서원대학교,본교,사립,0.8761,0.0753
2020,선문대학교,본교,사립,0.5177,0.2116
2020,성결대학교,본교,사립,0.8701,0.0447
2020,성공회대학교,본교,사립,0.3466,0.0754
2020,성균관대학교,본교,사립,0.3079,0.9848
2020,성신여자대학교,본교,사립,0.5931,0.1478
2020,세명대학교,본교,사립,0.6836,0.216
2020,세종대학교,본교,사립,0.2658,0.7634
2020,세종사이버대학교,본교,사립,0.3648,0.0888
2020,세한대학교,본교,사립,0.7405,0.0457
2020,송원대학교,본교,사립,0.795,0.0983
2020,수원가톨릭대학교,본교,사립,0.0909,0.0
2020,수원대학교,본교,사립,0.2348,0.1136
2020,숙명여자대학교,본교,사립,0.5635,0.2498
2020,순복음총회신학교,본교,사립,0.0,0.0
2020,순천향대학교,본교,사립,0.2805,0.3787
2020,숭실대학교,본교,사립,0.7728,0.4161
2020,숭실사이버대학교,본교,사립,0.749,0.0
2020,신경대학교,본교,사립,0.4976,0.0793
2020,신라대학교,본교,사립,0.478,0.1233
2020,신한대학교,본교,사립,0.7595,0.0925
2020,아신대학교,본교,사립,0.3241,0.0185
2020,아주대학교,본교,사립,0.236,0.5963
2020,안양대학교,본교,사립,0.6469,0.2329
2020,연세대학교,본교,사립,0.3161,0.9368
2020,영남대학교,본교,사립,0.4208,0.6743
2020,영남신학대학교,본교,사립,0.4643,0.0357
2020,영산대학교,본교,사립,0.5867,0.1161
2020,영산선학대학교,본교,사립,0.4091,0.0
2020,예수대학교,본교,사립,0.1018,0.0292
2020,예원예술대학교,본교,사립,0.2755,0.0091
2020,용인대학교,본교,사립,0.5835,0.051
2020,우석대학교,본교,사립,0.5249,0.1002
2020,우송대학교,본교,사립,0.1804,0.2777
2020,울산대학교,본교,사립,0.1773,0.6716
2020,원광대학교,본교,사립,0.4569,0.2126
2020,원광디지털대학교,본교,사립,0.8355,0.0
2020,위덕대학교,본교,사립,0.289,0.0592
2020,유원대학교,본교,사립,0.3349,0.022
2020,을지대학교,본교,사립,0.0571,0.2918
2020,이화여자대학교,본교,사립,0.5664,0.4921
2020,인제대학교,본교,사립,0.1779,0.3489
2020,인천가톨릭대학교,본교,사립,0.1429,0.0
2020,인하대학교,본교,사립,0.416,0.5959
2020,장로회신학대학교,본교,사립,0.85,0.0625
2020,전주대학교,본교,사립,0.6855,0.1361
2020,제주국제대학교,본교,사립,0.2081,0.0081
2020,조선대학교,본교,사립,0.6265,0.3629
2020,중부대학교,본교,사립,0.4833,0.0716
2020,중앙대학교,본교,사립,0.5801,0.7118
2020,중앙승가대학교,본교,사립,1.9306,0.0
2020,중원대학교,본교,사립,0.8221,0.2429
2020,차의과학대학교,본교,사립,0.0947,0.3888
2020,창신대학교,본교,사립,1.1192,0.1069
2020,청운대학교,본교,사립,0.3431,0.0698
2020,청주대학교,본교,사립,0.6697,0.1561
2020,초당대학교,본교,사립,0.5432,0.042
2020,총신대학교,본교,사립,1.1214,0.0
2020,추계예술대학교,본교,사립,0.0417,0.0
2020,칼빈대학교,본교,사립,0.2222,0.0
2020,평택대학교,본교,사립,0.4924,0.0447
2020,포항공과대학교,본교,사립,0.0605,1.2116
2020,한국국제대학교,본교,사립,0.2068,0.002
2020,한국기술교육대학교,본교,사립,0.5249,0.3465
2020,한국산업기술대학교,본교,사립,0.1786,0.1792
2020,한국성서대학교,본교,사립,0.4467,0.0526
2020,한국열린사이버대학교,본교,사립,0.2298,0.0
2020,한국외국어대학교,본교,사립,0.7644,0.2261
2020,한국침례신학대학교,본교,사립,0.5923,0.0192
2020,한국항공대학교,본교,사립,0.3787,0.3355
2020,한남대학교,본교,사립,0.5212,0.1825
2020,한동대학교,본교,사립,0.3225,0.1025
2020,한라대학교,본교,사립,0.4536,0.0783
2020,한려대학교,본교,사립,0.1226,0.0
2020,한림대학교,본교,사립,0.2293,0.5587
2020,한서대학교,본교,사립,0.2277,0.1612
2020,한성대학교,본교,사립,0.6293,0.18
2020,한세대학교,본교,사립,0.8227,0.0262
2020,한신대학교,본교,사립,0.4888,0.0618
2020,한양대학교,본교,사립,0.3886,0.7823
2020,한양사이버대학교,본교,사립,1.1034,0.1473
2020,한일장신대학교,본교,사립,0.3049,0.0114
2020,협성대학교,본교,사립,0.3496,0.0329
2020,호남대학교,본교,사립,0.5223,0.0638
2020,호남신학대학교,본교,사립,0.4847,0.0
2020,호서대학교,본교,사립,0.4781,0.0928
2020,호원대학교,본교,사립,0.3782,0.0196
2020,홍익대학교,본교,사립,0.5512,0.2576
2020,화신사이버대학교,본교,사립,0.3,0.0
2021,가야대학교(김해),본교,사립,0.5249,0.0704
2021,가천대학교,본교,사립,0.3965,0.7818
2021,가톨릭관동대학교,본교,사립,0.5287,0.1812
2021,가톨릭꽃동네대학교,본교,사립,0.7775,0.0862
2021,가톨릭대학교,본교,사립,0.6175,0.2872
2021,감리교신학대학교,본교,사립,0.5385,0.0385
2021,강남대학교,본교,사립,0.493,0.0671
2021,강서대학교,본교,사립,0.6632,0.0968
2021,건국대학교,본교,사립,0.5506,0.7358
2021,건양대학교,본교,사립,0.9879,0.0789
2021,건양사이버대학교,본교,사립,0.7544,0.0235
2021,경기대학교,본교,사립,0.6274,0.3056
2021,경남대학교,본교,사립,0.6552,0.1136
2021,경동대학교,본교,사립,0.2126,0.0644
2021,경성대학교,본교,사립,0.4242,0.0866
2021,경운대학교,본교,사립,0.3751,0.0105
2021,경일대학교,본교,사립,0.4345,0.0993
2021,경주대학교,본교,사립,0.2531,0.0052
2021,경희대학교,본교,사립,0.4667,0.7485
2021,경희사이버대학교,본교,사립,0.5538,0.0096
2021,계명대학교,본교,사립,0.5475,0.3253
2021,고려대학교,본교,사립,0.3499,0.8818
2021,고려사이버대학교,본교,사립,0.2487,0.1068
2021,고신대학교,본교,사립,0.3355,0.2314
2021,광신대학교,본교,사립,0.345,0.0
2021,광운대학교,본교,사립,0.4629,0.4137
2021,광주가톨릭대학교,본교,사립,0.1667,0.0
2021,광주대학교,본교,사립,0.5535,0.0405
2021,광주여자대학교,본교,사립,1.055,0.0594
2021,국민대학교,본교,사립,0.6749,0.274
2021,국제사이버대학교,본교,사립,0.7805,0.0118
2021,극동대학교,본교,사립,0.5827,0.0931
2021,글로벌사이버대학교,본교,사립,0.1447,0.0175
2021,금강대학교,본교,사립,0.25,0.0167
2021,김천대학교,본교,사립,0.4471,0.0653
2021,나사렛대학교,본교,사립,0.4912,0.0385
2021,남부대학교,본교,사립,0.5149,0.1471
2021,남서울대학교,본교,사립,0.7729,0.1476
2021,단국대학교,본교,사립,1.1101,0.2332
2021,대구가톨릭대학교,본교,사립,0.361,0.2568
2021,대구대학교,본교,사립,0.594,0.2008
2021,대구사이버대학교,본교,사립,0.5208,0.0
2021,대구예술대학교,본교,사립,0.1935,0.0
2021,대구한의대학교,본교,사립,0.4046,0.1293
2021,대신대학교,본교,사립,0.25,0.0
2021,대전가톨릭대학교,본교,사립,0.0,0.0
2021,대전대학교,본교,사립,0.4834,0.1599
2021,대전신학대학교,본교,사립,0.25,0.0
2021,대진대학교,본교,사립,0.6443,0.1514
2021,덕성여자대학교,본교,사립,0.7272,0.2437
2021,동국대학교,본교,사립,0.6016,0.6659
2021,동덕여자대학교,본교,사립,0.6072,0.1191
2021,동명대학교,본교,사립,0.6003,0.1365
2021,동서대학교,본교,사립,0.4533,0.1092
2021,동신대학교,본교,사립,0.4606,0.0982
2021,동아대학교,본교,사립,0.52,0.2439
2021,동양대학교,본교,사립,0.5296,0.0981
2021,동의대학교,본교,사립,0.5412,0.1452
2021,디지털서울문화예술대학교,본교,사립,0.175,0.0
2021,루터대학교,본교,사립,0.6853,0.0
2021,명지대학교,본교,사립,0.1801,0.3073
2021,목원대학교,본교,사립,0.433,0.0399
2021,목포가톨릭대학교,본교,사립,0.4789,0.0
2021,배재대학교,본교,사립,0.4228,0.1239
2021,백석대학교,본교,사립,0.3272,0.028
2021,부산가톨릭대학교,본교,사립,0.8139,0.2068
2021,부산디지털대학교,본교,사립,0.3368,0.0401
2021,부산외국어대학교,본교,사립,0.6269,0.037
2021,부산장신대학교,본교,사립,0.7588,0.0
2021,사이버한국외국어대학교,본교,사립,0.4089,0.0884
2021,삼육대학교,본교,사립,0.7507,0.2034
2021,상명대학교,본교,사립,0.8452,0.3306
2021,상지대학교,본교,사립,0.4152,0.1004
2021,서강대학교,본교,사립,0.5192,0.404
2021,서경대학교,본교,사립,0.443,0.0619
2021,서울기독대학교,본교,사립,0.2793,0.0
2021,서울디지털대학교,본교,사립,0.515,0.0196
2021,서울사이버대학교,본교,사립,0.6217,0.0317
2021,서울신학대학교,본교,사립,0.5922,0.0285
2021,서울여자대학교,본교,사립,0.5331,0.1957
2021,서울장신대학교,본교,사립,0.5033,0.0018
2021,서울한영대학교,본교,사립,0.4667,0.0
2021,서원대학교,본교,사립,1.0223,0.0797
2021,선문대학교,본교,사립,0.553,0.2254
2021,성결대학교,본교,사립,0.9268,0.0651
2021,성공회대학교,본교,사립,0.2527,0.0278
2021,성균관대학교,본교,사립,0.2968,1.0901
2021,성신여자대학교,본교,사립,0.6292,0.1707
2021,세명대학교,본교,사립,0.6434,0.2021
2021,세종대학교,본교,사립,0.2763,0.8639
2021,세종사이버대학교,본교,사립,0.2871,0.0642
2021,세한대학교,본교,사립,0.8004,0.1051
2021,송원대학교,본교,사립,0.8165,0.0678
2021,수원가톨릭대학교,본교,사립,0.1111,0.0
2021,수원대학교,본교,사립,0.1785,0.1205
2021,숙명여자대학교,본교,사립,0.6157,0.2719
2021,순복음총회신학교,본교,사립,0.0,0.0
2021,순천향대학교,본교,사립,0.2315,0.4042
2021,숭실대학교,본교,사립,0.7609,0.4738
2021,숭실사이버대학교,본교,사립,0.5346,0.0
2021,신라대학교,본교,사립,0.4466,0.1083
2021,신한대학교,본교,사립,0.6445,0.0817
2021,아신대학교,본교,사립,0.4306,0.0
2021,아주대학교,본교,사립,0.2407,0.6874
2021,안양대학교,본교,사립,0.6494,0.1639
2021,연세대학교,본교,사립,0.3126,0.9617
2021,영남대학교,본교,사립,0.3305,0.763
2021,영남신학대학교,본교,사립,0.5,0.0385
2021,영산대학교,본교,사립,0.5418,0.1276
2021,영산선학대학교,본교,사립,0.1818,0.0
2021,예수대학교,본교,사립,0.3463,0.1245
