reference_year,row_no,university_name,school_type,founding_type,region_name,size_group,university_total_settlement,books_purchase_expense,serials_purchase_expense,non_book_purchase_expense,electronic_resources_total,electronic_journals_expense,web_db_expense,subscribed_ebook_expense,other_electronic_resources_expense,total_material_purchase_expense,enrolled_students_current_year,material_purchase_expense_per_student,source_file_name,metric_calc_status,metric_value_was_infinite_or_invalid,scope_school_id,is_scope34_exact,is_comparison11,standardization_source,material_purchase_expense_per_student_formula_recalculated
2017,8,감리교신학대학교,대학,사립,서울,C그룹,16733980000,116293960,13111941,633600,20037966,15028956,0,3000000,168106423,168106423,1576,106666.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified,106666.51205583756
2017,12,강서대학교,대학,사립,서울,C그룹,19738259000,21810076,21917691,1820000,19197000,30030760,0,2200000,96975527,96975527,1604,60458.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified,60458.557980049874
2017,18,건국대학교,대학,사립,서울,A그룹,439777792000,988773056,97133940,6108570,1236308191,483526163,0,15500000,2827349920,2827349920,19902,142063.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified,142063.60767762034
2017,43,경희대학교,대학,사립,서울,A그룹,524883478000,616598000,109163989,30143620,3148295979,1257097527,0,98254478,5259553593,5259553593,33327,157816.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified,157816.5929426591
2017,48,고려대학교,대학,사립,서울,A그룹,709614033000,639131642,596149159,8319558,4019844137,987608413,0,576368925,6827421834,6827421834,29540,231124.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified,231124.63893026405
2017,57,광운대학교,대학,사립,서울,B그룹,143022692000,608781399,29129506,4967500,830016572,274020761,0,41154632,1788070370,1788070370,9807,182325.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified,182325.92739879678
2017,80,국민대학교,대학,사립,서울,A그룹,220442244000,542647671,80276109,7209291,831148859,405771910,0,115246160,1982300000,1982300000,18182,109025.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified,109025.40974590254
2017,130,덕성여자대학교,대학,사립,서울,B그룹,96917164000,383282645,50440040,17082466,243399682,84651371,0,47078400,825934604,825934604,6284,131434.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified,131434.53278166772
2017,132,동국대학교,대학,사립,서울,A그룹,339321049000,425335551,205565023,17644600,1077738370,508308398,0,0,2234591942,2234591942,17358,128735.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified,128735.56527249684
2017,135,동덕여자대학교,대학,사립,서울,B그룹,100014324000,237834510,136280401,7895200,262296383,102437878,0,54861864,801606236,801606236,7397,108369.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified,108369.1004461268
2017,183,삼육대학교,대학,사립,서울,B그룹,81107406000,217560115,47930330,302300,152418275,106214123,0,77240000,601665143,601665143,6006,100177.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified,100177.34648684648
2017,185,상명대학교,대학,사립,서울,A그룹,180366770000,415600911,60950550,17297950,199879510,162811503,0,88659576,945200000,945200000,14952,63215.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified,63215.62332798288
2017,188,서강대학교,대학,사립,서울,A그룹,192020659000,741202297,74989970,13211200,1309326760,670057054,0,89424599,2898211880,2898211880,11174,259371.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified,259371.02917487023
2017,189,서경대학교,대학,사립,서울,B그룹,83830205000,418346910,75929540,3354590,126643927,2530000,0,33000000,659804967,659804967,7190,91767.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified,91767.03296244785
2017,196,서울기독대학교,대학,사립,서울,C그룹,9144538000,32991115,3554800,1457230,22189220,34969210,0,26112390,121273965,121273965,761,159361.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified,159361.32063074902
2017,209,서울여자대학교,대학,사립,서울,B그룹,98018385000,265423208,62688200,11616760,437459352,180455480,0,53500000,1011143000,1011143000,8058,125483.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified,125483.1223628692
2017,213,서울한영대학교,대학,사립,서울,C그룹,13536132000,32911280,11807390,1045620,15368000,10773494,0,0,71905784,71905784,1090,65968.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified,65968.60917431193
2017,223,성공회대학교,대학,사립,서울,C그룹,28091456000,82669593,24962673,2999830,74817328,50567348,0,0,236016772,236016772,2516,93806.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified,93806.34817170112
2017,224,성균관대학교,대학,사립,서울,A그룹,594341117000,1504483662,453558033,35151090,2341053829,1376318953,0,145620264,5856185831,5856185831,26654,219711.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified,219711.33154498387
2017,227,성신여자대학교,대학,사립,서울,A그룹,128748873000,364401381,130582702,29603760,310481886,47680858,0,17208000,899958587,899958587,10445,86161.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified,86161.66462422212
2017,233,세종대학교,대학,사립,서울,A그룹,166604937000,52307470,38305224,0,869930430,402865582,0,81616156,1445024862,1445024862,13968,103452.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified,103452.52448453609
2017,244,숙명여자대학교,대학,사립,서울,A그룹,185930233000,492814475,161173575,15000000,1141918544,302023297,0,58000000,2170929891,2170929891,12820,169339.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified,169339.3050702028
2017,249,숭실대학교,대학,사립,서울,A그룹,211848082000,743994980,77130655,12232683,666526624,272996146,0,285376214,2058257302,2058257302,15399,133661.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified,133661.75089291512
2017,269,연세대학교,대학,사립,서울,A그룹,979941652000,1121065846,585446184,66449030,4924067611,1228814517,0,397817423,8323660611,8323660611,31007,268444.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified,268444.56448543875
2017,304,이화여자대학교,대학,사립,서울,A그룹,446360177000,715203111,719637065,12252024,2417872952,811847748,0,123515459,4800328359,4800328359,21552,222732.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified,222732.3848830735
2017,313,장로회신학대학교,대학,사립,서울,C그룹,27674771000,85130293,55678430,696110,36420781,17827326,0,23159877,218912817,218912817,2244,97554.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified,97554.73128342246
2017,334,중앙대학교,대학,사립,서울,A그룹,448063391000,725511936,208730466,26480128,1647329386,796154675,0,102467324,3506673915,3506673915,28873,121451.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified,121451.66470404876
2017,348,총신대학교,대학,사립,서울,C그룹,45465040000,163165639,65829140,133250,31955940,45566031,0,13900000,320550000,320550000,4119,77822.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified,77822.28696285507
2017,349,추계예술대학교,대학,사립,서울,C그룹,18589299000,70605200,25082270,41770680,11538000,5116100,0,11720000,165832250,165832250,1390,119303.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified,119303.77697841727
2017,378,한국성서대학교,대학,사립,서울,C그룹,15646324000,28232020,20650300,0,0,37090989,0,23298214,109271523,109271523,1222,89420.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified,89420.23158756137
2017,384,한국외국어대학교,대학,사립,서울,A그룹,244024888000,898589135,326526410,35550,964061240,294419299,0,47179976,2530811610,2530811610,19131,132288.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified,132288.51654382938
2017,436,한성대학교,대학,사립,서울,B그룹,116446905000,376699180,100184337,11017210,237598349,113007042,0,49358490,887864608,887864608,7454,119112.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified,119112.50442715321
2017,439,한양대학교,대학,사립,서울,A그룹,514793732000,686913640,114281790,8000000,2784762146,811897495,0,123290296,4529145367,4529145367,22624,200192.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified,200192.06890912305
2017,454,홍익대학교,대학,사립,서울,A그룹,271297130000,519200479,94584871,10509290,1553552597,439035883,0,84583320,2701466440,2701466440,21953,123056.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified,123056.82321322826
2018,8,감리교신학대학교,대학,사립,서울,C그룹,17322032000,97803167,5993579,191100,17488000,12223545,0,6300000,139999391,139999391,1535,91204.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified,91204.81498371335
2018,12,강서대학교,대학,사립,서울,C그룹,15738012000,24281716,22655889,21600,20030000,29810795,0,2200000,99000000,99000000,1550,63871.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified,63870.967741935485
2018,18,건국대학교,대학,사립,서울,A그룹,410300932000,892282490,82213160,8462150,1233956751,519638269,0,6000000,2742552820,2742552820,19861,138087.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified,138087.3480690801
2018,43,경희대학교,대학,사립,서울,A그룹,527356228000,685746520,66777170,18314660,3502315480,811696801,0,164820726,5249671357,5249671357,32843,159841.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified,159841.40781901774
2018,48,고려대학교,대학,사립,서울,A그룹,711718613000,690073474,465782163,12657710,4108907408,1008960674,0,516156704,6802538133,6802538133,29859,227822.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified,227822.0346629157
2018,57,광운대학교,대학,사립,서울,B그룹,121121486000,435567112,19974382,2352500,697671049,305423451,0,44751080,1505739574,1505739574,9505,158415.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified,158415.5259337191
2018,80,국민대학교,대학,사립,서울,A그룹,214448533000,482890234,77295462,3298160,639095756,432656696,0,87260000,1722496308,1722496308,17933,96051.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified,96051.7653487983
2018,130,덕성여자대학교,대학,사립,서울,B그룹,76895707000,200511930,41914920,7253920,130270369,121050770,0,41535000,542536909,542536909,6121,88635.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified,88635.33883352393
2018,132,동국대학교,대학,사립,서울,A그룹,342177093000,485832424,137993910,7984500,904926607,360883302,0,0,1897620743,1897620743,17255,109975.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified,109975.12274702985
2018,135,동덕여자대학교,대학,사립,서울,B그룹,91756634000,247354890,101991032,11157860,256384366,88675388,0,96039010,801602546,801602546,7110,112743.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified,112742.9741209564
2018,183,삼육대학교,대학,사립,서울,B그룹,102702254000,246671132,21264026,2502000,45378000,138719089,0,81700000,536234247,536234247,5985,89596.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified,89596.36541353383
2018,185,상명대학교,대학,사립,서울,A그룹,188896666000,408120107,57396000,14293580,303368600,88362757,0,133619585,1005160629,1005160629,14378,69909.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified,69909.62783419112
2018,188,서강대학교,대학,사립,서울,A그룹,173494666000,755249233,73111816,16110730,1204124273,486272746,0,84199599,2619068397,2619068397,11160,234683.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified,234683.54811827958
2018,189,서경대학교,대학,사립,서울,B그룹,84499888000,426650190,77291240,1069350,128651258,2530000,0,67438110,703630148,703630148,7044,99890.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified,99890.70812038615
2018,196,서울기독대학교,대학,사립,서울,C그룹,11155281000,17484158,2933000,506200,15713000,32798340,0,10652965,80087663,80087663,747,107212.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified,107212.40026773761
2018,209,서울여자대학교,대학,사립,서울,B그룹,97711934000,248533150,55191590,7670210,422014869,184200694,0,56310690,973921203,973921203,7644,127409.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified,127409.89050235478
2018,213,서울한영대학교,대학,사립,서울,C그룹,10595007000,9658210,12828896,0,0,25944226,0,0,48431332,48431332,1030,47020.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified,47020.71067961165
2018,223,성공회대학교,대학,사립,서울,C그룹,28038583000,73316600,22372092,2997460,61787825,54151244,0,12819005,227444226,227444226,2525,90076.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified,90076.92118811881
2018,224,성균관대학교,대학,사립,서울,A그룹,617661765000,1937556770,417576938,19799546,2465989023,1231860418,0,138506593,6211289288,6211289288,26117,237825.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified,237825.5269747674
2018,227,성신여자대학교,대학,사립,서울,A그룹,129511849000,449570873,106333564,25817000,316190168,88096619,0,16000000,1002008224,1002008224,10092,99287.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified,99287.37851763773
2018,233,세종대학교,대학,사립,서울,A그룹,190551320000,84199494,36032934,0,803968598,364883973,0,97022762,1386107761,1386107761,14087,98396.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified,98396.23489742316
2018,244,숙명여자대학교,대학,사립,서울,A그룹,180760202000,464295920,89702958,8867480,1106196499,285589323,0,42010100,1996662280,1996662280,12448,160400.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified,160400.24742930592
2018,249,숭실대학교,대학,사립,서울,A그룹,211683116000,753643990,67188548,24028750,703846807,391663036,0,299007997,2239379128,2239379128,15516,144327.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified,144327.08997164218
2018,269,연세대학교,대학,사립,서울,A그룹,1006518606000,1175344024,518056231,73348901,4830166795,1164822698,0,47876502,7809615151,7809615151,30783,253699.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified,253698.96212195043
2018,304,이화여자대학교,대학,사립,서울,A그룹,414147641000,851317895,729915236,8299541,2392823087,805037476,0,70497000,4857890235,4857890235,21639,224497.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified,224496.98391792597
2018,313,장로회신학대학교,대학,사립,서울,C그룹,33196252000,107308965,56154600,393090,27479169,8847453,0,0,200183277,200183277,2230,89768.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified,89768.28565022422
2018,334,중앙대학교,대학,사립,서울,A그룹,398306266000,615440216,212653520,27533934,1677299322,816287852,0,153966902,3503181746,3503181746,28820,121553.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified,121553.84267869535
2018,348,총신대학교,대학,사립,서울,C그룹,43910073580,146425148,65041564,110650,39557498,58487529,0,10000000,319622389,319622389,4099,77975.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified,77975.6987070017
2018,349,추계예술대학교,대학,사립,서울,C그룹,20064154000,66570980,19794000,21850230,12042000,4892500,0,11720000,136869710,136869710,1387,98680.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified,98680.39653929343
2018,378,한국성서대학교,대학,사립,서울,C그룹,17206466000,30171000,16055100,596400,0,43935215,0,16720530,107478245,107478245,1256,85571.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified,85571.85111464967
2018,384,한국외국어대학교,대학,사립,서울,A그룹,231698501000,900162943,304557549,0,955417583,281391005,0,47170333,2488699413,2488699413,19512,127547.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified,127547.12038745388
2018,436,한성대학교,대학,사립,서울,B그룹,94417940000,348698590,58534778,15071740,277067662,108296055,0,48976971,856645796,856645796,7180,119310.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified,119309.99944289694
2018,439,한양대학교,대학,사립,서울,A그룹,522607204000,802172824,111687913,10301545,2963269560,1011601064,0,0,4899032906,4899032906,22418,218531.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified,218531.22071549649
2018,454,홍익대학교,대학,사립,서울,A그룹,270564106000,806798025,94867520,41644470,1482585223,415323053,0,15388000,2856606291,2856606291,21598,132262.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified,132262.53778127604
2019,8,감리교신학대학교,대학,사립,서울,C그룹,17181267252,93175140,6935264,0,24356817,19532771,0,6000000,149999992,149999992,1514,99075.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified,99075.29194187582
2019,12,강서대학교,대학,사립,서울,C그룹,15554422167,22648320,14532638,0,22800000,30419039,0,2200000,92599997,92599997,1582,58533.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified,58533.5
2019,18,건국대학교,대학,사립,서울,A그룹,405567487552,726143636,72851960,6784400,1278059648,508282396,0,10000000,2602122040,2602122040,20313,128101.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified,128101.31639836558
2019,43,경희대학교,대학,사립,서울,A그룹,488830841268,543766687,54809835,10065370,3774630764,764020548,0,108848764,5256141968,5256141968,33487,156960.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified,156960.67034968795
2019,48,고려대학교,대학,사립,서울,A그룹,732631665779,816711814,495087302,7529400,4407485420,1042220653,0,366523740,7135558329,7135558329,29771,239681.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified,239681.51318397096
2019,57,광운대학교,대학,사립,서울,B그룹,113315299979,400650303,19730180,4621370,790812919,277455699,0,34308356,1527578827,1527578827,9253,165090.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified,165090.11423322166
2019,80,국민대학교,대학,사립,서울,A그룹,229193405997,490653145,79339127,3999998,632507643,482698823,0,83715000,1772913736,1772913736,18257,97108.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified,97108.71096017965
2019,130,덕성여자대학교,대학,사립,서울,B그룹,73127724092,184649060,41058760,8347360,113472672,163543747,0,44400000,555471599,555471599,6079,91375.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified,91375.48922520151
2019,132,동국대학교,대학,사립,서울,A그룹,338268455379,518883656,111523729,10259780,893997836,365154045,0,0,1899819046,1899819046,17331,109619.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified,109619.7014598119
2019,135,동덕여자대학교,대학,사립,서울,B그룹,86240076928,229953382,93606821,4311570,191583079,157909245,0,24180000,701544097,701544097,7148,98145.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified,98145.50881365417
2019,183,삼육대학교,대학,사립,서울,B그룹,105144479973,213362246,27978484,4143390,55458000,172425374,0,63200000,536567494,536567494,6054,88630.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified,88630.24347538817
2019,185,상명대학교,대학,사립,서울,A그룹,167259518261,397254959,54270910,15361920,349493562,123168354,0,108507295,1048057000,1048057000,14001,74855.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified,74855.86743804014
2019,188,서강대학교,대학,사립,서울,A그룹,163439294486,763318544,69358509,2839960,1082411989,530953420,0,72350000,2521232422,2521232422,11103,227076.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified,227076.68395929027
2019,189,서경대학교,대학,사립,서울,B그룹,83542071034,468834110,56073140,485550,113572619,2530000,0,33000000,674495419,674495419,6858,98351.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified,98351.62131816856
2019,196,서울기독대학교,대학,사립,서울,C그룹,8636950079,20346574,2338500,1273000,7903000,8584200,0,4900000,45345274,45345274,808,56120.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified,56120.38861386139
2019,209,서울여자대학교,대학,사립,서울,B그룹,108826237822,217224330,32200310,1528850,343485671,115519878,0,53100000,763059039,763059039,7541,101188.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified,101188.04389338284
2019,213,서울한영대학교,대학,사립,서울,C그룹,8570433790,15236710,12778200,1022230,0,28994980,0,0,58032120,58032120,943,61539.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified,61539.893955461295
2019,223,성공회대학교,대학,사립,서울,C그룹,29150632434,64756243,22354062,2998830,60172145,55999308,0,8326272,214606860,214606860,2436,88098.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified,88098.05418719212
2019,224,성균관대학교,대학,사립,서울,A그룹,617474177327,1033733397,438570459,12466070,2296914334,1210647900,0,122330921,5114663081,5114663081,26602,192266.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified,192266.1108563266
2019,227,성신여자대학교,대학,사립,서울,A그룹,136798179372,511868286,54206761,31595540,421665584,146951930,0,54058480,1220346581,1220346581,9940,122771.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified,122771.28581488934
