reference_year,evaluation_cycle,university_name,founding_type,region_name,source_file_name,undergrad_enrolled_within_quota,undergrad_enrolled_total,total_enrolled_students_basis_1,total_enrolled_students_basis_2,total_enrolled_students_basis_3,full_time_faculty_count,legal_faculty_quota,full_time_faculty_rate_pct_original,full_time_faculty_rate_pct_recalculated,adjunct_faculty_rate_pct_original,faculty_combined_rate_pct_original,building_facility_area_sqm,building_required_area_sqm,building_facility_rate_pct_original,building_facility_rate_pct_recalculated,freshman_admissions_within_quota,freshman_recruitment_quota,freshman_fill_rate_pct_original,freshman_fill_rate_pct_recalculated,enrolled_students_within_quota,adjusted_student_quota,student_fill_rate_pct_original,student_fill_rate_pct_recalculated,student_recruitment_performance_pct_original,total_education_cost_krw,tuition_revenue_for_education_return_krw,education_cost_return_rate_pct_original,education_cost_return_rate_pct_recalculated,scholarship_amount_krw,tuition_revenue_for_scholarship_krw,scholarship_ratio_pct_original,scholarship_ratio_pct_recalculated,tuition_revenue_for_operating_revenue_ratio_krw,operating_revenue_for_tuition_ratio_krw,tuition_revenue_ratio_pct_original,tuition_revenue_ratio_pct_recalculated,donation_amount_krw,operating_revenue_for_donation_ratio_krw,donation_ratio_pct_original,donation_ratio_pct_recalculated,corporate_transfer_amount_krw,operating_revenue_for_corporate_transfer_krw,corporate_transfer_ratio_pct_original,corporate_transfer_ratio_pct_recalculated,legal_burden_paid_krw,legal_burden_standard_krw,legal_burden_rate_pct_original,legal_burden_rate_pct_recalculated,corporate_transfer_for_corporate_finance_krw,corporate_general_account_finance_scale_krw,corporate_finance_transfer_ratio_pct_original,corporate_finance_transfer_ratio_pct_recalculated,lecturer_pay_total_krw,lecture_hours_total,lecturer_hourly_pay_krw_original,lecturer_hourly_pay_krw_recalculated,internal_research_funds_thousand_krw,full_time_faculty_count_internal_research,internal_research_funds_per_faculty_thousand_krw_original,internal_research_funds_per_faculty_thousand_krw_recalculated,staff_enrolled_students,staff_count,students_per_staff_original,students_per_staff_recalculated,dormitory_capacity,dormitory_enrolled_students,dormitory_accommodation_rate_pct_original,dormitory_accommodation_rate_pct_recalculated,dormitory_domestic_residents,dormitory_domestic_enrolled_students,dormitory_domestic_accommodation_rate_pct_original,dormitory_domestic_accommodation_rate_pct_recalculated,library_material_purchase_expense_krw,library_student_count,library_material_purchase_per_student_krw_original,library_material_purchase_per_student_krw_recalculated,library_staff_count,library_staff_enrolled_students,library_staff_per_1000_students_original,library_staff_per_1000_students_recalculated,domestic_paper_count,full_time_faculty_count_domestic_paper,domestic_papers_per_faculty_original,domestic_papers_per_faculty_recalculated,sci_paper_count,full_time_faculty_count_sci_paper,sci_papers_per_faculty_original,sci_papers_per_faculty_recalculated,book_count,full_time_faculty_count_book,books_per_faculty_original,books_per_faculty_recalculated,external_research_funds_thousand_krw,full_time_faculty_count_external_research,external_research_funds_per_faculty_thousand_krw_original,external_research_funds_per_faculty_thousand_krw_recalculated,research_performance_vs_standard_original,employment_count,graduate_count,employment_rate_pct_original,employment_rate_pct_recalculated,career_success_count,career_target_count,graduate_career_performance_pct_original,graduate_career_performance_pct_recalculated
2024,3,서울한영대학교,사립,서울,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,544.0,594.0,915.0,915.0,915.0,29.0,43.0,67.44186,67.44186,,,17112.0,9576.0,178.69674,178.69674,183.0,183.0,100.0,100.0,544.0,720.0,75.55555,75.55556,,6919599752.0,6120885622.0,113.04899,113.049,520327664.0,3943452970.0,13.19472,13.19472,6120885622.0,8748794025.0,69.96262,69.96262,170089518.0,8748794025.0,1.94414,1.94415,114139000.0,8748794025.0,1.30462,1.30463,,,,,,,,,3060000.0,60.0,51000.0,51000.0,15000.0,29.0,517.24137,517.24138,915.0,32.0,28.59375,28.59375,108.0,682.0,15.83577,15.83578,,,,,61132250.0,904.0,67624.17035,67624.17035,2.0,915.0,2.18579,2.18579,16.75,29.0,0.57758,0.57759,0.0,29.0,0.0,0.0,5.1,29.0,0.17586,0.17586,22987.0,29.0,792.65517,792.65517,4.55888,67.0,118.0,56.77966,56.77966,,,,
2024,3,서원대학교,사립,충북,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,6066.0,6963.0,7146.0,7146.0,7146.0,215.0,326.0,65.95092,65.95092,,,108443.0,85700.0,126.53792,126.53792,1623.0,1623.0,100.0,100.0,6066.0,6488.0,93.49568,93.49568,,74168993678.0,43499906478.0,170.5038,170.5038,7786088734.0,42367124945.0,18.37766,18.37767,43499906478.0,78557631207.0,55.37324,55.37324,480399727.0,78557631207.0,0.61152,0.61153,250000000.0,78557631207.0,0.31823,0.31824,,,,,,,,,474787500.0,8632.5,55000.0,55000.0,406476.0,215.0,1890.58604,1890.58605,7146.0,152.0,47.01315,47.01316,964.0,6878.0,14.0157,14.0157,,,,,369999380.0,6733.0,54953.12342,54953.12342,8.4,7146.0,1.17548,1.17548,251.87869999999998,215.0,1.17152,1.17153,17.7347,215.0,0.08248,0.08249,22.6815,215.0,0.10549,0.1055,5759353.0,215.0,26787.68837,26787.68837,9.18281,849.0,1412.0,60.12747,60.12748,,,,
2024,3,선문대학교,사립,충남,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,7421.0,8531.0,9133.0,9133.0,9133.0,290.0,427.0,67.91569,67.91569,,,239646.0,114030.0,210.16048,210.16048,2058.0,2057.0,100.04861,100.04861,7421.0,8241.0,90.04975,90.04975,,123558178752.0,66927928744.0,184.61377,184.61378,13095632115.0,62624453434.0,20.91137,20.91137,66927928744.0,124632996391.0,53.7,53.70001,3523456398.0,124632996391.0,2.82706,2.82707,1700000000.0,124632996391.0,1.364,1.364,,,,,,,,,1140802500.0,20857.5,54695.07371,54695.07371,700404.0,290.0,2415.1862,2415.18621,9133.0,227.0,40.23348,40.23348,2775.0,8838.0,31.3985,31.39851,,,,,710999249.0,9409.0,75565.86767,75565.86768,9.7,9133.0,1.06208,1.06208,154.8152,290.0,0.53384,0.53385,52.4166,290.0,0.18074,0.18075,24.1684,290.0,0.08333,0.08334,6481795.0,290.0,22351.01724,22351.01724,8.56587,1150.0,1626.0,70.7257,70.72571,,,,
2024,3,성결대학교,사립,경기,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,4956.0,5270.0,5626.0,5626.0,5626.0,176.0,253.0,69.56521,69.56522,,,67930.0,56016.0,121.26892,121.26892,1228.0,1228.0,100.0,100.0,4956.0,4912.0,100.89576,100.89577,,59136422600.0,37830809037.0,156.31815,156.31815,5821769467.0,34536680867.0,16.85677,16.85677,37830809037.0,60242492061.0,62.79754,62.79755,474590735.0,60242492061.0,0.7878,0.7878,169003966.0,60242492061.0,0.28053,0.28054,,,,,,,,,541080000.0,10020.0,54000.0,54000.0,148440.0,176.0,843.40909,843.40909,5626.0,125.0,45.008,45.008,623.0,5338.0,11.67103,11.67104,,,,,338147584.0,5690.0,59428.39789,59428.39789,5.4,5626.0,0.95982,0.95983,198.3939,176.0,1.12723,1.12724,6.7761,176.0,0.0385,0.0385,11.811,176.0,0.0671,0.06711,1059024.0,176.0,6017.18181,6017.18182,7.18795,643.0,968.0,66.42561,66.42562,,,,
2024,3,성공회대학교,사립,서울,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,1907.0,2041.0,2275.0,2275.0,2275.0,83.0,115.0,72.17391,72.17391,,,37052.0,26528.0,139.67129,139.67129,503.0,503.0,100.0,100.0,1907.0,2008.0,94.97011,94.97012,,23695312571.0,16270096763.0,145.63719,145.6372,2337049666.0,13731221833.0,17.01996,17.01997,16270096763.0,24738491277.0,65.76834,65.76835,1363127550.0,24738491277.0,5.51014,5.51015,84090000.0,24738491277.0,0.33991,0.33992,,,,,,,,,267811200.0,4376.0,61200.0,61200.0,63400.0,83.0,763.85542,763.85542,2275.0,82.0,27.7439,27.7439,444.0,2101.0,21.13279,21.13279,,,,,190194129.0,2305.0,82513.7219,82513.72191,3.0,2275.0,1.31868,1.31868,23.9499,83.0,0.28855,0.28855,2.3,83.0,0.02771,0.02771,6.129,83.0,0.07384,0.07384,1805633.0,83.0,21754.61445,21754.61446,12.75664,216.0,369.0,58.53658,58.53659,,,,
2024,3,성균관대학교,사립,서울,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,13955.0,19132.0,28035.0,28035.0,28035.0,1033.0,1390.0,74.31654,74.31655,,,558722.0,260038.0,214.86167,214.86167,3432.0,3451.0,99.44943,99.44943,13955.0,13671.0,102.07739,102.07739,,857339662327.0,292651796900.0,292.95554,292.95554,37638922803.0,157490661700.0,23.89914,23.89915,292651796900.0,548194253810.0,53.38468,53.38469,20719441820.0,548194253810.0,3.77958,3.77958,20327000000.0,548194253810.0,3.70799,3.70799,,,,,,,,,1065291000.0,15439.0,69000.0,69000.0,36502455.0,1529.0,23873.41726,23873.41727,28035.0,377.0,74.36339,74.3634,5218.0,25549.0,20.42349,20.4235,,,,,5589890335.0,27941.0,200060.49658,200060.49658,35.900000000000006,28035.0,1.28054,1.28054,420.5613,1529.0,0.27505,0.27506,1591.1716,1529.0,1.04066,1.04066,49.2076,1529.0,0.03218,0.03218,503525868.0,1529.0,329317.11445,329317.11445,54.99057,2231.0,3022.0,73.82528,73.82528,,,,
2024,3,성신여자대학교,사립,서울,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,8286.0,9254.0,10077.0,10077.0,10077.0,321.0,482.0,66.59751,66.59751,,,190149.0,119296.0,159.3926,159.3926,2064.0,2064.0,100.0,100.0,8286.0,8759.0,94.59984,94.59984,,114834707268.0,80046860508.0,143.45935,143.45935,13789683666.0,70869519341.0,19.45784,19.45785,80046860508.0,120721813324.0,66.30687,66.30687,638763232.0,120721813324.0,0.52911,0.52912,120000000.0,120721813324.0,0.0994,0.0994,,,,,,,,,1569970500.0,28812.0,54490.16034,54490.16035,1036400.0,321.0,3228.66043,3228.66044,10077.0,358.0,28.14804,28.14804,1021.0,9664.0,10.56498,10.56498,,,,,778307059.0,10046.0,77474.324,77474.32401,9.7,10077.0,0.96258,0.96259,180.8287,321.0,0.56332,0.56333,67.3696,321.0,0.20987,0.20987,23.990700000000004,321.0,0.07473,0.07474,9498932.0,321.0,29591.68847,29591.68847,9.83384,1085.0,1782.0,60.88664,60.88664,,,,
2024,3,세명대학교,사립,충북,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,5568.0,6002.0,6464.0,6464.0,6464.0,235.0,334.0,70.35928,70.35928,,,181615.0,94480.0,192.22586,192.22587,1391.0,1555.0,89.45337,89.45338,5568.0,6974.0,79.8394,79.8394,,82801365791.0,45067151510.0,183.72886,183.72886,8246142983.0,42021861930.0,19.62345,19.62346,45067151510.0,84556589041.0,53.29821,53.29821,898576355.0,84556589041.0,1.06269,1.06269,1315000000.0,84556589041.0,1.55517,1.55517,,,,,,,,,625773000.0,11527.0,54287.58566,54287.58567,372000.0,251.0,1482.07171,1482.07171,6464.0,178.0,36.3146,36.31461,3320.0,6268.0,52.96745,52.96745,,,,,415030429.0,6868.0,60429.59071,60429.59071,7.5,6464.0,1.16027,1.16027,122.81289999999998,251.0,0.48929,0.48929,35.0885,251.0,0.13979,0.13979,9.4747,251.0,0.03774,0.03775,4005978.0,251.0,15960.07171,15960.07171,6.32914,969.0,1495.0,64.81605,64.81605,,,,
2024,3,세종대학교,사립,서울,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,9862.0,12641.0,16205.0,16205.0,16205.0,575.0,805.0,71.42857,71.42857,,,255405.0,156400.0,163.30242,163.30243,2502.0,2502.0,100.0,100.0,9862.0,9709.0,101.57585,101.57586,,247263214581.0,137405100414.0,179.95199,179.95199,17074646013.0,94774293747.0,18.01611,18.01612,137405100414.0,204916066092.0,67.05433,67.05433,1677352223.0,204916066092.0,0.81855,0.81856,986000000.0,204916066092.0,0.48117,0.48117,,,,,,,,,998028000.0,18482.0,54000.0,54000.0,5955337.0,575.0,10357.10782,10357.10783,16205.0,375.0,43.21333,43.21333,1600.0,14464.0,11.06194,11.06195,,,,,1359218742.0,15495.0,87719.82846,87719.82846,15.9,16205.0,0.98117,0.98118,140.08769999999998,575.0,0.24363,0.24363,507.42049999999995,575.0,0.88247,0.88247,9.811,575.0,0.01706,0.01706,94493714.0,575.0,164336.89391,164336.89391,35.02293,1464.0,2242.0,65.29884,65.29884,,,,
2024,3,세한대학교,사립,전남,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,2666.0,3375.0,4096.0,4096.0,4096.0,134.0,197.0,68.0203,68.0203,,,126095.0,45062.0,279.82557,279.82557,751.0,821.0,91.47381,91.47381,2666.0,3268.0,81.57894,81.57895,,33636930126.0,23651942843.0,142.21635,142.21635,4572195230.0,21494527009.0,21.27143,21.27144,23651942843.0,48089653768.0,49.18301,49.18302,621106573.0,48089653768.0,1.29155,1.29156,180000000.0,48089653768.0,0.3743,0.3743,,,,,,,,,19920000.0,360.0,55333.33333,55333.33333,111600.0,134.0,832.83582,832.83582,4096.0,86.0,47.6279,47.62791,1564.0,4096.0,38.18359,38.18359,,,,,188013371.0,4023.0,46734.61869,46734.61869,3.3,4096.0,0.80566,0.80566,77.9763,134.0,0.58191,0.58191,12.8249,134.0,0.0957,0.09571,5.7444,134.0,0.04286,0.04287,702327.0,134.0,5241.24626,5241.24627,4.7133,456.0,687.0,66.37554,66.37555,,,,
2024,3,송원대학교,사립,광주,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,2470.0,2841.0,2990.0,2990.0,2990.0,95.0,142.0,66.9014,66.90141,,,52046.0,33644.0,154.69623,154.69623,639.0,645.0,99.06976,99.06977,2470.0,2740.0,90.14598,90.14599,,33417719568.0,17803698269.0,187.70099,187.701,3173845544.0,17004598269.0,18.66463,18.66463,17803698269.0,33910894450.0,52.50141,52.50141,202302000.0,33910894450.0,0.59656,0.59657,800000000.0,33910894450.0,2.35912,2.35912,,,,,,,,,233415000.0,4095.0,57000.0,57000.0,99800.0,95.0,1050.52631,1050.52632,2990.0,51.0,58.62745,58.62745,430.0,2851.0,15.08242,15.08243,,,,,164016158.0,2989.0,54873.2546,54873.2546,3.8,2990.0,1.2709,1.2709,87.89330000000001,95.0,0.92519,0.92519,5.1777999999999995,95.0,0.0545,0.0545,43.8,95.0,0.46105,0.46105,605167.0,95.0,6370.17894,6370.17895,10.95695,419.0,593.0,70.65767,70.65767,,,,
2024,3,수원가톨릭대학교,사립,경기,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,104.0,108.0,154.0,154.0,154.0,9.0,19.0,47.36842,47.36842,,,22162.0,5580.0,397.16845,397.16846,25.0,90.0,27.77777,27.77778,104.0,360.0,28.88888,28.88889,,6405155807.0,911250050.0,702.89771,702.89772,828882700.0,613379550.0,135.13373,135.13374,911250050.0,8544253600.0,10.66506,10.66506,1804949626.0,8544253600.0,21.12471,21.12472,3825661200.0,8544253600.0,44.77466,44.77467,,,,,,,,,31500000.0,600.0,52500.0,52500.0,22200.0,9.0,2466.66666,2466.66667,154.0,49.0,3.14285,3.14286,249.0,154.0,161.68831,161.68831,,,,,103990662.0,176.0,590856.03409,590856.03409,2.5,154.0,16.23376,16.23377,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.11111,0.11111,4800.0,9.0,533.33333,533.33333,1.85396,0.0,0.0,0.0,,,,,
2024,3,수원대학교,사립,경기,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,7715.0,8230.0,8933.0,8933.0,8933.0,314.0,490.0,64.08163,64.08163,,,256703.0,118836.0,216.0145,216.01451,2128.0,2130.0,99.9061,99.9061,7715.0,8520.0,90.55164,90.55164,,100921881400.0,67322387400.0,149.90835,149.90835,12719480686.0,60853033800.0,20.90196,20.90197,67322387400.0,110270214772.0,61.05219,61.0522,366171590.0,110270214772.0,0.33206,0.33207,195000000.0,110270214772.0,0.17683,0.17684,,,,,,,,,155760000.0,2640.0,59000.0,59000.0,320000.0,314.0,1019.10828,1019.10828,8933.0,173.0,51.63583,51.63584,1054.0,8469.0,12.44538,12.44539,,,,,515865784.0,9204.0,56047.99913,56047.99913,12.200000000000001,8933.0,1.36572,1.36572,74.6878,314.0,0.23785,0.23786,34.228,314.0,0.109,0.10901,6.6610000000000005,314.0,0.02121,0.02121,4526418.0,314.0,14415.34394,14415.34395,4.6043,1028.0,1635.0,62.87461,62.87462,,,,
2024,3,숙명여자대학교,사립,서울,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,8646.0,10219.0,12611.0,12611.0,12611.0,414.0,588.0,70.40816,70.40816,,,192809.0,128280.0,150.30324,150.30324,2167.0,2170.0,99.86175,99.86175,8646.0,8690.0,99.49367,99.49367,,188661414595.0,105055898434.0,179.58193,179.58193,15805228495.0,79107793650.0,19.97935,19.97936,105055898434.0,174486206203.0,60.20871,60.20871,11764212637.0,174486206203.0,6.7422,6.7422,834000000.0,174486206203.0,0.47797,0.47797,,,,,,,,,1178721300.0,21935.1,53736.76436,53736.76436,1751395.0,415.0,4220.22891,4220.22892,12611.0,369.0,34.17615,34.17615,1286.0,10820.0,11.88539,11.8854,,,,,2268384286.0,12710.0,178472.40645,178472.40645,13.2,12611.0,1.0467,1.04671,248.5863,415.0,0.599,0.599,103.9932,415.0,0.25058,0.25059,26.556299999999997,415.0,0.06399,0.06399,30699255.0,415.0,73974.10843,73974.10843,15.03472,1231.0,1907.0,64.55165,64.55165,,,,
2024,3,순천향대학교,사립,충남,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,9530.0,11070.0,12310.0,12310.0,12310.0,403.0,545.0,73.94495,73.94495,,,226120.0,136304.0,165.89388,165.89388,2352.0,2354.0,99.91503,99.91504,9530.0,9634.0,98.92048,98.92049,,263616892934.0,94255081440.0,279.68454,279.68454,17505533419.0,83205509540.0,21.03891,21.03891,94255081440.0,216053511561.0,43.6258,43.6258,1868644242.0,216053511561.0,0.86489,0.8649,15903273483.0,216053511561.0,7.3608,7.3608,,,,,,,,,1145925000.0,19962.0,57405.3201,57405.32011,3602060.0,958.0,3759.97912,3759.97912,12310.0,393.0,31.32315,31.32316,4439.0,11412.0,38.89765,38.89765,,,,,1536358286.0,12236.0,125560.50065,125560.50065,11.0,12310.0,0.89358,0.89358,232.36989999999997,958.0,0.24255,0.24256,380.54859999999996,958.0,0.39723,0.39723,24.292800000000003,958.0,0.02535,0.02536,60802292.0,958.0,63467.94572,63467.94572,15.34671,1441.0,2187.0,65.88934,65.88935,,,,
2024,3,숭실대학교,사립,서울,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,10957.0,14517.0,17480.0,17480.0,17480.0,492.0,822.0,59.85401,59.85401,,,214831.0,155120.0,138.49342,138.49342,2676.0,2680.0,99.85074,99.85075,10957.0,10803.0,101.42552,101.42553,,226564942629.0,141435307500.0,160.1898,160.1898,17228189234.0,107392261100.0,16.0423,16.0423,141435307500.0,210788550609.0,67.09819,67.09819,4621996815.0,210788550609.0,2.19271,2.19272,1009500000.0,210788550609.0,0.47891,0.47892,,,,,,,,,1476848000.0,26696.0,55320.94695,55320.94696,4914220.0,492.0,9988.25203,9988.25203,17480.0,353.0,49.51841,49.51841,1736.0,15769.0,11.00894,11.00894,,,,,2215307847.0,17277.0,128222.94651,128222.94652,17.400000000000002,17480.0,0.99542,0.99542,383.3342,492.0,0.77913,0.77913,224.3036,492.0,0.4559,0.4559,27.7419,492.0,0.05638,0.05639,46660541.0,492.0,94838.49796,94838.49797,21.63349,1826.0,2576.0,70.88509,70.88509,,,,
2024,3,신경주대학교,사립,경북,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,738.0,804.0,905.0,905.0,905.0,53.0,162.0,32.71604,32.71605,,,60220.0,49568.0,121.48967,121.48967,525.0,790.0,66.45569,66.4557,738.0,2881.0,25.6161,25.61611,,8643438143.0,5359488520.0,161.27356,161.27356,3199683638.0,4750427520.0,67.35569,67.3557,5359488520.0,6184973746.0,86.65337,86.65338,50156000.0,6184973746.0,0.81093,0.81093,0.0,6184973746.0,0.0,0.0,,,,,,,,,21465000.0,405.0,53000.0,53000.0,0.0,56.0,0.0,0.0,905.0,25.0,36.2,36.2,0.0,665.0,0.0,0.0,,,,,17181715.0,800.0,21477.14375,21477.14375,0.8,905.0,0.88397,0.88398,6.65,56.0,0.11875,0.11875,0.0,56.0,0.0,0.0,0.579,56.0,0.01033,0.01034,236866.0,56.0,4229.75,4229.75,0.90996,85.0,139.0,61.15107,61.15108,,,,
2024,3,신라대학교,사립,부산,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,6083.0,6797.0,7625.0,7625.0,7625.0,274.0,377.0,72.67904,72.67905,,,134724.0,89050.0,151.29028,151.29029,1414.0,1642.0,86.11449,86.11449,6083.0,7408.0,82.11393,82.11393,,78854579255.0,46153414970.0,170.85318,170.85318,7090136221.0,40395345190.0,17.55186,17.55186,46153414970.0,83835432404.0,55.05239,55.0524,749383968.0,83835432404.0,0.89387,0.89387,350000000.0,83835432404.0,0.41748,0.41748,,,,,,,,,265947000.0,4989.0,53306.67468,53306.67468,247606.0,275.0,900.38545,900.38545,7625.0,244.0,31.25,31.25,884.0,7305.0,12.1013,12.1013,,,,,413398891.0,7655.0,54003.77413,54003.77413,8.600000000000001,7625.0,1.12786,1.12787,141.0308,275.0,0.51283,0.51284,28.086,275.0,0.10213,0.10213,18.8122,275.0,0.0684,0.06841,3973347.0,275.0,14448.53454,14448.53455,5.92998,967.0,1628.0,59.39803,59.39803,,,,
2024,3,신한대학교,사립,경기,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,5450.0,6222.0,6925.0,6925.0,6925.0,228.0,338.0,67.45562,67.45562,,,109482.0,75288.0,145.41759,145.4176,1404.0,1405.0,99.92882,99.92883,5450.0,5668.0,96.15384,96.15385,,74288974755.0,55944820981.0,132.78972,132.78973,7832430849.0,51087116812.0,15.33151,15.33152,55944820981.0,84067247208.0,66.5477,66.5477,624374406.0,84067247208.0,0.7427,0.74271,900000000.0,84067247208.0,1.07057,1.07057,,,,,,,,,254928000.0,4512.0,56500.0,56500.0,447676.0,228.0,1963.49122,1963.49123,6925.0,245.0,28.2653,28.26531,972.0,6222.0,15.62198,15.62199,,,,,415830523.0,6486.0,64112.01403,64112.01403,7.1,6925.0,1.02527,1.02527,188.2578,228.0,0.82569,0.82569,12.1996,228.0,0.0535,0.05351,11.963899999999999,228.0,0.05247,0.05247,3663006.0,228.0,16065.81578,16065.81579,5.78546,975.0,1424.0,68.4691,68.4691,,,,
2024,3,아신대학교,사립,경기,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,251.0,262.0,826.0,826.0,826.0,41.0,67.0,61.19402,61.19403,,,15014.0,9948.0,150.9248,150.92481,52.0,130.0,40.0,40.0,251.0,515.0,48.73786,48.73786,,9654123708.0,5423448340.0,178.00711,178.00711,457695714.0,2075406340.0,22.0533,22.05331,5423448340.0,10273786946.0,52.78918,52.78918,2535292804.0,10273786946.0,24.67729,24.6773,250593376.0,10273786946.0,2.43915,2.43915,,,,,,,,,4160000.0,80.0,52000.0,52000.0,38500.0,41.0,939.02439,939.02439,826.0,25.0,33.04,33.04,215.0,501.0,42.91417,42.91417,,,,,75054188.0,920.0,81580.63913,81580.63913,1.0,826.0,1.21065,1.21065,30.25,41.0,0.7378,0.7378,1.0,41.0,0.02439,0.02439,3.8667,41.0,0.0943,0.09431,0.0,41.0,0.0,0.0,3.45529,0.0,0.0,0.0,,,,,
2024,3,아주대학교,사립,경기,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,7826.0,9627.0,13855.0,13855.0,13855.0,529.0,716.0,73.88268,73.88268,,,258847.0,130270.0,198.70039,198.70039,1934.0,1937.0,99.84512,99.84512,7826.0,7762.0,100.82452,100.82453,,386138208106.0,126332540880.0,305.65221,305.65221,13471994289.0,76426166200.0,17.62746,17.62746,126332540880.0,268941774300.0,46.97393,46.97394,5042336338.0,268941774300.0,1.87488,1.87488,11718830000.0,268941774300.0,4.35738,4.35739,,,,,,,,,761872000.0,10584.0,71983.37112,71983.37113,9703738.0,742.0,13077.81401,13077.81402,13855.0,441.0,31.41723,31.41723,3279.0,10948.0,29.95067,29.95068,,,,,3699759433.0,13842.0,267285.03344,267285.03345,20.4,13855.0,1.47239,1.47239,182.9442,742.0,0.24655,0.24656,483.65610000000004,742.0,0.65182,0.65183,40.0816,742.0,0.05401,0.05402,126134755.0,742.0,169992.93126,169992.93127,31.51198,1361.0,1932.0,70.44513,70.44513,,,,
2024,3,안양대학교,사립,경기,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,4314.0,4619.0,5135.0,5135.0,5135.0,175.0,264.0,66.28787,66.28788,,,71980.0,54958.0,130.97274,130.97274,1133.0,1133.0,100.0,100.0,4314.0,4574.0,94.31569,94.3157,,59431615758.0,37602240099.0,158.05339,158.05339,5354015045.0,32464461166.0,16.49192,16.49193,37602240099.0,58240648747.0,64.56356,64.56357,442365840.0,58240648747.0,0.75954,0.75955,250000000.0,58240648747.0,0.42925,0.42925,,,,,,,,,161420000.0,2869.0,56263.50644,56263.50645,258760.0,175.0,1478.62857,1478.62857,5135.0,121.0,42.43801,42.43802,558.0,4816.0,11.58637,11.58638,,,,,309000000.0,5228.0,59104.82019,59104.8202,6.5,5135.0,1.26582,1.26582,139.1878,175.0,0.79535,0.79536,14.446000000000002,175.0,0.08254,0.08255,12.0417,175.0,0.0688,0.06881,9475509.0,175.0,54145.76571,54145.76571,10.32099,590.0,912.0,64.69298,64.69298,,,,
2024,3,연세대학교,사립,서울,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,15001.0,20066.0,32532.0,32532.0,32532.0,1191.0,1564.0,76.15089,76.1509,,,991936.0,276116.0,359.24611,359.24611,3488.0,3506.0,99.48659,99.48659,15001.0,14248.0,105.28495,105.28495,,1307945971032.0,348217264112.0,375.61204,375.61204,38682501583.0,182631777947.0,21.18059,21.1806,348217264112.0,883049092015.0,39.43351,39.43351,72575833051.0,883049092015.0,8.21877,8.21878,54585261066.0,883049092015.0,6.18145,6.18145,,,,,,,,,3183968700.0,47511.0,67015.40064,67015.40064,28758796.0,1786.0,16102.34938,16102.34938,32532.0,1186.0,27.43001,27.43002,10012.0,28436.0,35.20889,35.20889,,,,,10420134185.0,32413.0,321480.09085,321480.09086,55.10000000000001,32532.0,1.69371,1.69372,509.6267,1786.0,0.28534,0.28535,1534.8328000000001,1786.0,0.85936,0.85937,95.4326,1786.0,0.05343,0.05343,508648648.0,1786.0,284797.67525,284797.67525,47.24575,2055.0,2870.0,71.60278,71.60279,,,,
2024,3,연세대학교(미래),사립,강원,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,5309.0,6459.0,7719.0,7719.0,7719.0,269.0,360.0,74.72222,74.72222,,,189761.0,83724.0,226.65066,226.65066,1412.0,1412.0,100.0,100.0,5309.0,5552.0,95.62319,95.6232,,,,,,10354679897.0,56424888100.0,18.35126,18.35126,71535221301.0,157152030749.0,45.51975,45.51976,2036016748.0,157152030749.0,1.29557,1.29557,5940259856.0,157152030749.0,3.77994,3.77994,,,,,,,,,962211600.0,15747.0,61104.43894,61104.43894,1016984.0,402.0,2529.81094,2529.81095,7719.0,225.0,34.30666,34.30667,4280.0,7065.0,60.58032,60.58033,,,,,1811717027.0,8120.0,223117.86046,223117.86047,16.3,7719.0,2.11167,2.11167,115.98219999999999,402.0,0.28851,0.28851,164.6868,402.0,0.40966,0.40967,7.0092,402.0,0.01743,0.01744,32890765.0,402.0,81817.82338,81817.82338,17.44856,1028.0,1482.0,69.36572,69.36572,,,,
