기준년도,학교명,법인명,설립,학급,학종,지역,회계,운영수입,등록금수입,기부금수입,등록금비율,기부금비율,source_file_name,source_sheet_name
2022,광주여자대학교,송강학원,사립,대학,일반,광주,교비,44604167.994,24181562.153,149272.0,54.21,0.33,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,국민대학교,국민학원,사립,대학,일반,서울,교비,225454738.396,152143187.2,2973784.278,67.48,1.32,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,극동대학교,일현학원,사립,대학,일반,충북,교비,33183400.923,22243384.79,166756.8,67.03,0.5,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,금강대학교,금강대학교,사립,대학,일반,충남,교비,8484438.085,1338782.5,25724.0,15.78,0.3,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,김천대학교,김천대학교,사립,대학,일반,경북,교비,28667667.918,18079740.298,119470.3,63.07,0.42,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,나사렛대학교,나사렛학원,사립,대학,일반,충남,교비,59526647.868,34513419.97,352843.897,57.98,0.59,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,남부대학교,우암학원,사립,대학,일반,광주,교비,43277596.386,20458427.39,212708.091,47.27,0.49,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,남서울대학교,성암학원,사립,대학,일반,충남,교비,112529588.908,73559653.25,514125.169,65.37,0.46,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,단국대학교,단국대학,사립,대학,일반,경기,교비,322367167.257,220425179.941,4362319.672,68.38,1.35,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대구가톨릭대학교,선목학원,사립,대학,일반,경북,교비,149632961.851,85240409.06,4240592.774,56.97,2.83,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대구대학교,영광학원,사립,대학,일반,경북,교비,196525707.157,116029444.207,1707431.44,59.04,0.87,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대구예술대학교,세기학원,사립,대학,일반,경북,교비,7407983.05,4679283.402,36078.56,63.17,0.49,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대구한의대학교,제한학원,사립,대학,일반,경북,교비,86981978.326,46569059.056,730640.32,53.54,0.84,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대신대학교,대구신학원,사립,대학,일반,경북,교비,7233557.534,3615064.48,625132.0,49.98,8.64,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대전가톨릭대학교,천주교대전교구대지학원,사립,대학,일반,세종,교비,2444701.793,316130.0,1209254.139,12.93,49.46,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대전대학교,혜화학원,사립,대학,일반,대전,교비,102258207.986,63858809.819,652775.823,62.45,0.64,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대전신학대학교,대전신학대학교,사립,대학,일반,대전,교비,2894722.379,796397.0,883134.58,27.51,30.51,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,대진대학교,대진대학교,사립,대학,일반,경기,교비,97592858.617,56937369.33,1164902.3,58.34,1.19,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,덕성여자대학교,덕성학원,사립,대학,일반,서울,교비,69754263.675,38982058.515,937842.832,55.88,1.34,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,동국대학교,동국대학교,사립,대학,일반,서울,교비,322970902.168,208342779.184,12060077.803,64.51,3.73,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,동덕여자대학교,동덕학원,사립,대학,일반,서울,교비,82198259.898,51119533.967,453772.461,62.19,0.55,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,동명대학교,동명문화학원,사립,대학,일반,부산,교비,83513069.27,46986879.47,1510718.62,56.26,1.81,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,동서대학교,동서학원,사립,대학,일반,부산,교비,107712905.112,59955248.911,1367159.646,55.66,1.27,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,동신대학교,해인학원,사립,대학,일반,전남,교비,73496318.16,42549046.77,624156.351,57.89,0.85,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,동아대학교,동아학숙,사립,대학,일반,부산,교비,230060839.938,134861262.146,4015592.067,58.62,1.75,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,동양대학교,현암학원,사립,대학,일반,경북,교비,43923078.239,25579216.977,610599.8,58.24,1.39,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,동의대학교,동의학원,사립,대학,일반,부산,교비,156238442.17,98007477.69,1511878.619,62.73,0.97,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,루터대학교,루터교학원,사립,대학,일반,경기,교비,6490140.295,2339874.8,313731.48,36.05,4.83,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,명지대학교,명지학원,사립,대학,일반,서울,교비,186327163.783,128164149.951,1362934.618,68.78,0.73,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,목원대학교,감리교학원,사립,대학,일반,대전,교비,84464820.9,51762567.27,769755.837,61.28,0.91,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,목포가톨릭대학교,골롬반학원,사립,대학,일반,전남,교비,7344695.515,3205278.34,194520.0,43.64,2.65,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,배재대학교,배재학당,사립,대학,일반,대전,교비,90209982.39,54026459.185,604708.269,59.89,0.67,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,백석대학교,백석대학교,사립,대학,일반,충남,교비,156747003.467,108496464.68,1634463.809,69.22,1.04,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,부산가톨릭대학교,성모학원,사립,대학,일반,부산,교비,45554126.305,24788979.044,588230.044,54.42,1.29,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,부산외국어대학교,학교법인 성지학원,사립,대학,일반,부산,교비,78169514.682,42120761.31,553231.98,53.88,0.71,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,부산장신대학교,부산장신대학교,사립,대학,일반,경남,교비,3733716.63,1947645.387,764347.838,52.16,20.47,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,삼육대학교,삼육학원,사립,대학,일반,서울,교비,84106118.331,46614429.618,3797624.527,55.42,4.52,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,상명대학교,상명학원,사립,대학,일반,서울,교비,151597442.899,103138668.45,1718580.601,68.03,1.13,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,상지대학교,상지학원,사립,대학,일반,강원,교비,70665763.426,45994771.45,2125775.531,65.09,3.01,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,서강대학교,서강대학교,사립,대학,일반,서울,교비,160231047.22,107414143.745,7334983.596,67.04,4.58,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,서경대학교,서경대학원,사립,대학,일반,서울,교비,82120160.071,50378277.225,540399.5,61.35,0.66,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,서울기독대학교,환원학원,사립,대학,일반,서울,교비,6206252.751,3438484.867,156367.75,55.4,2.52,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,서울신학대학교,서울신학대학교,사립,대학,일반,경기,교비,35575763.188,17803205.3,4610315.694,50.04,12.96,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,서울여자대학교,정의학원,사립,대학,일반,서울,교비,83652114.518,51038305.84,1350850.114,61.01,1.61,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,서울장신대학교,광명학원,사립,대학,일반,경기,교비,7720369.187,4659508.168,840899.313,60.35,10.89,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,서울한영대학교,한영신학대학교,사립,대학,일반,서울,교비,8608637.223,5997702.007,157763.3,69.67,1.83,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,서원대학교,서원학원,사립,대학,일반,충북,교비,71856293.505,42381408.795,2563679.3,58.98,3.57,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,선문대학교,선학학원,사립,대학,일반,충남,교비,116530777.857,67836816.077,3263609.333,58.21,2.8,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,성결대학교,성결신학원,사립,대학,일반,경기,교비,58725531.584,38034396.458,619041.865,64.77,1.05,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,성공회대학교,성공회대학교,사립,대학,일반,서울,교비,24744618.253,15880914.05,631259.9,64.18,2.55,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,성균관대학교,성균관대학,사립,대학,일반,서울,교비,516610045.705,281558723.6,35985891.183,54.5,6.97,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,성신여자대학교,성신학원,사립,대학,일반,서울,교비,114017075.947,77255388.675,648934.24,67.76,0.57,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,세명대학교,대원교육재단,사립,대학,일반,충북,교비,85030665.379,47090571.69,862733.65,55.38,1.01,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,세종대학교,대양학원,사립,대학,일반,서울,교비,184351153.407,125657072.306,2930982.551,68.16,1.59,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,세한대학교,영신학원,사립,대학,일반,전남,교비,43311556.329,21301723.54,573660.35,49.18,1.32,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,송원대학교,송원대학교,사립,대학,일반,광주,교비,37933268.642,18853097.63,155831.725,49.7,0.41,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,수원가톨릭대학교,광암학원,사립,대학,일반,경기,교비,9312753.696,958873.5,2832502.654,10.3,30.42,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,수원대학교,고운학원,사립,대학,일반,경기,교비,102842776.762,68383084.05,755348.71,66.49,0.73,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,숙명여자대학교,숙명학원,사립,대학,일반,서울,교비,159713921.792,102221996.657,5026572.17,64.0,3.15,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,순천향대학교,동은학원,사립,대학,일반,충남,교비,200626898.847,90761395.52,1505464.416,45.24,0.75,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,숭실대학교,숭실대학교,사립,대학,일반,서울,교비,200649566.858,136122954.4,4078838.235,67.84,2.03,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,신라대학교,박영학원,사립,대학,일반,부산,교비,88563777.742,48880731.443,772490.59,55.19,0.87,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,신한대학교,신흥학원,사립,대학,일반,경기,교비,84001001.578,55667074.052,952225.777,66.27,1.13,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,아신대학교(구.아세아연합신학대학교),아세아연합신학대학원,사립,대학,일반,경기,교비,11389625.705,5922123.67,2423995.774,52.0,21.28,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,아주대학교,대우학원,사립,대학,일반,경기,교비,259657140.074,122302447.1,4165010.906,47.1,1.6,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,안양대학교,우일학원,사립,대학,일반,경기,교비,56437982.282,37354389.342,795703.3,66.19,1.41,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,연세대학교,연세대학교,사립,대학,일반,서울,교비,994899703.054,404156048.264,73340334.427,40.62,7.37,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,영남대학교,영남학원,사립,대학,일반,경북,교비,305546698.572,167133635.37,6543175.117,54.7,2.14,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,영남신학대학교,영남신학대학교,사립,대학,일반,경북,교비,7011552.317,3943737.6,891535.471,56.25,12.72,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,영산대학교,성심학원,사립,대학,일반,경남,교비,67008649.046,34027580.26,518392.852,50.78,0.77,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,영산선학대학교,영산학원,사립,대학,일반,전남,교비,1093313.586,74000.0,379338.4,6.77,34.7,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,예수대학교,예수대학교,사립,대학,일반,전북,교비,7025598.348,3706606.49,250744.0,52.76,3.57,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,예원예술대학교,예원예술대학교,사립,대학,일반,전북,교비,15470674.809,12404803.16,39351.6,80.18,0.25,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,용인대학교,단호학원,사립,대학,일반,경기,교비,69788004.643,46261087.0,321178.117,66.29,0.46,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,우석대학교,우석학원,사립,대학,일반,전북,교비,83368381.588,51484158.862,511907.76,61.76,0.61,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,우송대학교,우송학원,사립,대학,일반,대전,교비,119578743.202,75815688.66,619634.663,63.4,0.52,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,울산대학교,울산공업학원,사립,대학,일반,울산,교비,251353000.096,97512141.621,17760216.463,38.79,7.07,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,원광대학교,원광학원,사립,대학,일반,전북,교비,186025641.103,106665600.791,2541243.368,57.34,1.37,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,위덕대학교,회당학원,사립,대학,일반,경북,교비,30633771.97,18257634.676,1562782.58,59.6,5.1,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,유원대학교(구.영동대학교),금강학원,사립,대학,일반,충북,교비,36914764.995,22926317.384,484664.86,62.11,1.31,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,을지대학교,을지학원,사립,대학,일반,대전,교비,90650855.91,38814915.112,9144272.695,42.82,10.09,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,이화여자대학교,이화학당,사립,대학,일반,서울,교비,316122198.286,200994722.4,17625657.069,63.58,5.58,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,인제대학교,인제학원,사립,대학,일반,경남,교비,127961627.907,66291854.55,1169714.417,51.81,0.91,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,인천가톨릭대학교,인천가톨릭학원,사립,대학,일반,인천,교비,14418758.662,6044620.789,654507.13,41.92,4.54,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,인하대학교,정석인하학원,사립,대학,일반,인천,교비,252678873.235,166197468.928,5580884.424,65.77,2.21,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,장로회신학대학교,장로회신학대학교,사립,대학,일반,서울,교비,26718546.813,15692853.553,4158342.95,58.73,15.56,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,전주대학교,신동아학원,사립,대학,일반,전북,교비,135291560.369,76539347.819,1214695.258,56.57,0.9,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,제주국제대학교,동원교육학원,사립,대학,일반,제주,교비,4990074.961,3649910.0,108038.0,73.14,2.17,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,조선대학교,조선대학교,사립,대학,일반,광주,교비,220903252.807,138450564.66,2641440.7,62.67,1.2,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,중부대학교,중부학원,사립,대학,일반,충남,교비,90414845.475,59613073.21,339544.046,65.93,0.38,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,중앙대학교,중앙대학교,사립,대학,일반,서울,교비,378337575.828,260802781.4,6946110.947,68.93,1.84,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,중앙승가대학교,승가학원,사립,대학,일반,경기,교비,4004013.15,534672.68,1534372.42,13.35,38.32,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,중원대학교,대진교육재단,사립,대학,일반,충북,교비,48729440.581,23901166.277,299395.4,49.05,0.61,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,차의과학대학교,성광학원,사립,대학,일반,경기,교비,108416670.882,29105202.57,2401972.23,26.85,2.22,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,창신대학교,학교법인 우정학원,사립,대학,일반,경남,교비,24441529.945,12636355.955,1086960.0,51.7,4.45,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,청주대학교,청석학원,사립,대학,일반,충북,교비,135431030.571,85842951.168,1533005.298,63.38,1.13,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,초당대학교,초당학원,사립,대학,일반,전남,교비,41040736.442,18976821.88,216479.0,46.24,0.53,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,총신대학교,대한예수교장로회총신대학교,사립,대학,일반,서울,교비,36136673.645,23500320.85,2636406.623,65.03,7.3,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,추계예술대학교,추계학원,사립,대학,일반,서울,교비,18453003.452,12356322.923,365322.467,66.96,1.98,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,칼빈대학교,칼빈신학원,사립,대학,일반,경기,교비,11035469.436,8888224.494,311725.0,80.54,2.82,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,평택대학교,피어선기념학원,사립,대학,일반,경기,교비,43393172.405,26838968.184,5371158.028,61.85,12.38,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,포항공과대학교,포항공과대학교,사립,대학,일반,경북,교비,154091966.542,25228774.003,13178042.568,16.37,8.55,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한국공학대학교(구.한국산업기술대학교),한국산업기술대학,사립,대학,일반,경기,교비,99039826.327,60223490.689,1815431.34,60.81,1.83,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한국기술교육대학교,한국기술교육대학교,사립,대학,일반,충남,교비,187905438.009,20239055.16,681673.511,10.77,0.36,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한국성서대학교,한국복음주의학원,사립,대학,일반,서울,교비,16478307.365,7769245.0,520287.02,47.15,3.16,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한국외국어대학교,동원육영회,사립,대학,일반,서울,교비,216624856.253,140036981.95,4556783.957,64.64,2.1,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한국침례신학대학교(구.침례신학대학교),한국침례신학원,사립,대학,일반,대전,교비,17878174.932,9361885.9,1414465.211,52.36,7.91,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한국항공대학교,정석인하학원,사립,대학,일반,경기,교비,65904241.878,37939229.7,1223597.16,57.57,1.86,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한남대학교,대전기독학원,사립,대학,일반,대전,교비,134225774.858,81154765.401,978044.04,60.46,0.73,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한동대학교,한동대학교,사립,대학,일반,경북,교비,68371761.717,31746130.303,3277095.65,46.43,4.79,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한라대학교,배달학원,사립,대학,일반,강원,교비,38208901.562,19393196.754,1582747.655,50.76,4.14,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한림대학교,일송학원,사립,대학,일반,강원,교비,173310429.766,60498024.7,1536106.885,34.91,0.89,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한서대학교,함주학원,사립,대학,일반,충남,교비,91355790.149,52721094.08,522017.0,57.71,0.57,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한성대학교,한성(漢城)학원,사립,대학,일반,서울,교비,89851642.619,56891994.694,1037805.229,63.32,1.16,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한세대학교,한세대학교,사립,대학,일반,경기,교비,35119580.331,23244422.168,1584086.574,66.19,4.51,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한신대학교,한신학원,사립,대학,일반,경기,교비,62738338.474,37793076.2,2123697.562,60.24,3.39,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한양대학교,한양학원,사립,대학,일반,서울,교비,569461317.944,349738415.378,26297163.081,61.42,4.62,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,한일장신대학교,한일신학,사립,대학,일반,전북,교비,12800618.431,6702307.667,1268347.374,52.36,9.91,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,협성대학교,삼일학원,사립,대학,일반,경기,교비,42859751.517,29690858.92,790322.073,69.27,1.84,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,호남대학교,성인학원,사립,대학,일반,광주,교비,85588516.431,49146025.65,710175.66,57.42,0.83,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,호남신학대학교,호남신학대학교,사립,대학,일반,광주,교비,7851365.492,4790150.791,276460.87,61.01,3.52,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,호서대학교,호서학원,사립,대학,일반,충남,교비,154153734.034,100507190.997,1538442.891,65.2,1.0,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,홍익대학교,홍익학원,사립,대학,일반,서울,교비,289748545.748,192510422.671,2500686.52,66.44,0.86,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2022,화성의과학대학교(구.신경대학교),신경학원,사립,대학,일반,경기,교비,11333550.774,2738418.81,7701.0,24.16,0.07,2022_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,가야대학교,대구학원,사립,대학,일반,경북,교비,21535644.781,12007894.72,198736.0,55.76,0.92,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,가천대학교,가천학원,사립,대학,일반,경기,교비,297805552.984,188602327.6,3710140.544,63.33,1.25,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,가톨릭관동대학교,인천가톨릭학원,사립,대학,일반,강원,교비,80868416.398,44582325.32,661766.177,55.13,0.82,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,가톨릭꽃동네대학교(구.꽃동네대학교),꽃동네현도학원,사립,대학,일반,충북,교비,9690263.78,3318157.668,331769.0,34.24,3.42,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,가톨릭대학교,가톨릭학원,사립,대학,일반,서울,교비,248649440.053,89776142.68,5216219.216,36.11,2.1,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,감리교신학대학교,감리교신학원,사립,대학,일반,서울,교비,21908092.41,7236508.369,1683466.428,33.03,7.68,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,강남대학교,강남학원,사립,대학,일반,경기,교비,76546888.586,50169873.4,452752.0,65.54,0.59,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,강서대학교,한국그리스도의교회학원,사립,대학,일반,서울,교비,16094591.938,10629653.114,337018.253,66.04,2.09,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,건국대학교,건국대학교,사립,대학,일반,서울,교비,383669076.054,230009484.068,6321242.738,59.95,1.65,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,건양대학교,건양교육재단,사립,대학,일반,충남,교비,105141383.073,48164101.239,2032649.873,45.81,1.93,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,경기대학교,경기학원,사립,대학,일반,경기,교비,176877555.779,116511535.503,2180400.51,65.87,1.23,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,경남대학교,한마학원,사립,대학,일반,경남,교비,120563057.709,64813106.007,1246261.84,53.76,1.03,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,경동대학교,경동대학교,사립,대학,일반,강원,교비,95021910.484,60122238.974,426034.9,63.27,0.45,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,경성대학교,한성(韓星)학원,사립,대학,일반,부산,교비,132708253.988,80362779.874,939028.972,60.56,0.71,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,경운대학교,숭선학원,사립,대학,일반,경북,교비,59715174.795,34261725.168,538450.64,57.38,0.9,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,경일대학교,일청학원,사립,대학,일반,경북,교비,90605742.715,47554682.99,689312.669,52.49,0.76,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,경주대학교,원석학원,사립,대학,일반,경북,교비,6184973.746,5359488.52,50156.0,86.65,0.81,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,경희대학교,경희학원,사립,대학,일반,서울,교비,465589002.198,304022097.376,9024256.277,65.3,1.94,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,계명대학교,계명대학교,사립,대학,일반,대구,교비,304678769.867,158962355.409,3507656.98,52.17,1.15,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,고려대학교,고려중앙학원,사립,대학,일반,서울,교비,738008008.002,370357889.465,81800368.656,50.18,11.08,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,고신대학교,대한예수교장로회총회고려학원,사립,대학,일반,부산,교비,60995697.092,24914152.238,5356473.234,40.85,8.78,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,광신대학교,광신학원,사립,대학,일반,광주,교비,10015746.327,5377221.75,591785.584,53.69,5.91,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,광운대학교,광운학원,사립,대학,일반,서울,교비,118267837.766,77906965.851,2760651.394,65.87,2.33,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,광주가톨릭대학교,대건학당,사립,대학,일반,전남,교비,1823620.58,0.0,664100.0,0.0,36.42,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,광주대학교,호심학원,사립,대학,일반,광주,교비,71844519.498,37543726.644,429205.179,52.26,0.6,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,광주여자대학교,송강학원,사립,대학,일반,광주,교비,45996409.597,22747680.491,232161.0,49.46,0.5,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,국민대학교,국민학원,사립,대학,일반,서울,교비,238182158.03,156170435.7,4176086.069,65.57,1.75,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,극동대학교,일현학원,사립,대학,일반,충북,교비,33351320.791,22301410.191,390080.18,66.87,1.17,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,금강대학교,금강대학교,사립,대학,일반,충남,교비,7380954.472,1101988.334,24227.9,14.93,0.33,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,김천대학교,김천대학교,사립,대학,일반,경북,교비,29623478.064,16730773.714,757746.69,56.48,2.56,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,나사렛대학교,나사렛학원,사립,대학,일반,충남,교비,65283325.432,34449980.48,348499.643,52.77,0.53,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,남부대학교,우암학원,사립,대학,일반,광주,교비,42118766.095,18989062.478,210367.505,45.08,0.5,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,남서울대학교,성암학원,사립,대학,일반,충남,교비,118571311.314,73303654.288,742014.685,61.82,0.63,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,단국대학교,단국대학,사립,대학,일반,경기,교비,324403772.224,222137032.273,6261012.491,68.48,1.93,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,대구가톨릭대학교,선목학원,사립,대학,일반,경북,교비,150744319.161,84516040.542,2936763.132,56.07,1.95,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
2023,대구대학교,영광학원,사립,대학,일반,경북,교비,206182614.186,115422609.267,1775557.703,55.98,0.86,2023_corporate_school_account_settlement.xlsx,법인학교(자금) 
