reference_year,university_name,school_type,founding_type,region_name,school_status,lecturer_category,payment_category,paid_lecturer_count,시간당 지급기준 단가(원),총 강의시간 수,지급인원비율(%)
2025,대구가톨릭대학교,대학교,사립,경북,기존,강사,주간,1,"69,600",45,0.2
2025,대구가톨릭대학교,대학교,사립,경북,기존,강사,주간,1,"72,450",22,0.2
2025,대구가톨릭대학교,대학교,사립,경북,기존,강사,주간,2,"75,400",90,0.3
2025,대구가톨릭대학교,대학교,사립,경북,기존,강사,주간,1,"75,600",45,0.2
2025,대구가톨릭대학교,대학교,사립,경북,기존,강사,주간,2,"81,900",67,0.3
2025,대구교육대학교,교육대학,국립,대구,기존,강사,주간,198,"102,000","4,890",100.0
2025,대구대학교,대학교,사립,경북,기존,강사,주간,5,"27,333",405,2.3
2025,대구대학교,대학교,사립,경북,기존,강사,주간,20,"41,000",750,9.3
2025,대구대학교,대학교,사립,경북,기존,강사,주간,191,"82,000","7,110",88.4
2025,대구사이버대학교,사이버대학(대학),사립,경북,기존,강사,주간,16,"15,000",720,12.9
2025,대구사이버대학교,사이버대학(대학),사립,경북,기존,강사,주간,73,"30,000","3,270",58.9
2025,대구사이버대학교,사이버대학(대학),사립,경북,기존,강사,주간,25,"33,000","1,125",20.2
2025,대구사이버대학교,사이버대학(대학),사립,경북,기존,강사,주간,7,"37,500",315,5.6
2025,대구사이버대학교,사이버대학(대학),사립,경북,기존,강사,주간,3,"42,900",135,2.4
2025,대구예술대학교,대학교,사립,경북,기존,강사,주간,10,"35,000",806.2,100.0
2025,대구한의대학교,대학교,사립,경북,기존,강사,주간,84,"58,500","2,962.5",89.4
2025,대구한의대학교,대학교,사립,경북,기존,강사,주간,10,"87,750",240,10.6
2025,대신대학교,대학교,사립,경북,기존,강사,주간,1,"65,000",45,100.0
2025,대전가톨릭대학교,대학교,사립,세종,기존,강사,주간,13,"50,000",405,100.0
2025,대전대학교,대학교,사립,대전,기존,강사,주간,2,"106,000",90,0.5
2025,대전대학교,대학교,사립,대전,기존,강사,주간,1,"130,000",8,0.3
2025,대전대학교,대학교,사립,대전,기존,강사,주간,67,"52,000","2,895",17.4
2025,대전대학교,대학교,사립,대전,기존,강사,주간,99,"54,000","4,050",25.8
2025,대전대학교,대학교,사립,대전,기존,강사,주간,205,"55,000","7,702",53.4
2025,대전대학교,대학교,사립,대전,기존,강사,주간,2,"56,444",45,0.5
2025,대전대학교,대학교,사립,대전,기존,강사,주간,1,"58,666",30,0.3
2025,대전대학교,대학교,사립,대전,기존,강사,주간,2,"65,000",60,0.5
2025,대전대학교,대학교,사립,대전,기존,강사,주간,1,"67,333",30,0.3
2025,대전대학교,대학교,사립,대전,기존,강사,주간,1,"68,333",45,0.3
2025,대전대학교,대학교,사립,대전,기존,강사,주간,1,"75,000",30,0.3
2025,대전대학교,대학교,사립,대전,기존,강사,주간,1,"80,666",15,0.3
2025,대전대학교,대학교,사립,대전,기존,강사,주간,1,"95,000",15,0.3
2025,대진대학교,대학교,사립,경기,기존,강사,주간,230,"56,000","8,685",97.9
2025,대진대학교,대학교,사립,경기,기존,강사,야간,3,"56,000",135,1.3
2025,대진대학교,대학교,사립,경기,기존,강사,야간,2,"65,000",90,0.9
2025,덕성여자대학교,대학교,사립,서울,기존,강사,주간,1,"36,000",30,0.4
2025,덕성여자대학교,대학교,사립,서울,기존,강사,주간,85,"54,000","3,574.3",30.1
2025,덕성여자대학교,대학교,사립,서울,기존,강사,주간,184,"60,000","7,327.5",65.2
2025,덕성여자대학교,대학교,사립,서울,기존,강사,주간,3,"64,800",135,1.1
2025,덕성여자대학교,대학교,사립,서울,기존,강사,주간,9,"72,000",345,3.2
2025,동국대학교(WISE)_분교,대학교,사립,경북,기존,강사,주간,3,"28,750",135,0.7
2025,동국대학교(WISE)_분교,대학교,사립,경북,기존,강사,주간,427,"57,500","15,746.2",93.0
2025,동국대학교(WISE)_분교,대학교,사립,경북,기존,강사,주간,10,"74,750",435,2.2
2025,동국대학교(WISE)_분교,대학교,사립,경북,기존,강사,주간,19,"86,250",735,4.1
2025,동국대학교,대학교,사립,서울,기존,강사,주간,732,"55,500","28,207.4",86.2
2025,동국대학교,대학교,사립,서울,기존,강사,주간,6,"60,500",252,0.7
2025,동국대학교,대학교,사립,서울,기존,강사,주간,11,"72,150",435,1.3
2025,동국대학교,대학교,사립,서울,기존,강사,주간,2,"83,250",120,0.2
2025,동국대학교,대학교,사립,서울,기존,강사,야간,95,"55,000","3,816",11.2
2025,동국대학교,대학교,사립,서울,기존,강사,야간,3,"72,150",75,0.4
2025,동덕여자대학교,대학교,사립,서울,기존,강사,주간,70,"50,000","2,197.5",20.7
2025,동덕여자대학교,대학교,사립,서울,기존,강사,주간,249,"58,000","9,157.5",73.7
2025,동덕여자대학교,대학교,사립,서울,기존,강사,주간,3,"60,000",135,0.9
2025,동덕여자대학교,대학교,사립,서울,기존,강사,주간,2,"63,800",90,0.6
2025,동덕여자대학교,대학교,사립,서울,기존,강사,야간,2,"58,000",90,0.6
2025,동덕여자대학교,대학교,사립,서울,기존,강사,야간,11,"65,000",450,3.3
2025,동덕여자대학교,대학교,사립,서울,기존,강사,야간,1,"71,500",45,0.3
2025,동명대학교,대학교,사립,부산,기존,강사,주간,161,"55,620","5,115",97.0
2025,동명대학교,대학교,사립,부산,기존,강사,야간,5,"55,620",195,3.0
2025,동서대학교,대학교,사립,부산,기존,강사,주간,3,"116,000",45,1.4
2025,동서대학교,대학교,사립,부산,기존,강사,주간,16,"29,000",984,7.3
2025,동서대학교,대학교,사립,부산,기존,강사,주간,188,"58,000","6,856",85.5
2025,동서대학교,대학교,사립,부산,기존,강사,주간,1,"60,000",30,0.5
2025,동서대학교,대학교,사립,부산,기존,강사,주간,6,"69,600",195,2.7
2025,동서대학교,대학교,사립,부산,기존,강사,주간,1,"87,000",15,0.5
2025,동서대학교,대학교,사립,부산,기존,강사,야간,3,"60,000",105,1.4
2025,동서대학교,대학교,사립,부산,기존,강사,야간,2,"90,000",60,0.9
2025,동신대학교,대학교,사립,전남,기존,강사,주간,105,"55,000","3,870",54.7
2025,동신대학교,대학교,사립,전남,기존,강사,주간,80,"58,000","2,745",41.7
2025,동신대학교,대학교,사립,전남,기존,강사,주간,3,"59,833",90,1.6
2025,동신대학교,대학교,사립,전남,기존,강사,주간,2,"59,875",30,1.0
2025,동신대학교,대학교,사립,전남,기존,강사,주간,1,"60,000",15,0.5
2025,동신대학교,대학교,사립,전남,기존,강사,주간,1,"65,250",30,0.5
2025,동아대학교,대학교,사립,부산,기존,강사,주간,1,"100,000",45,0.1
2025,동아대학교,대학교,사립,부산,기존,강사,주간,696,"54,500","24,211",98.6
2025,동아대학교,대학교,사립,부산,기존,강사,주간,6,"70,000",270,0.8
2025,동아대학교,대학교,사립,부산,기존,강사,야간,3,"100,000",135,0.4
2025,동양대학교,대학교,사립,경북,기존,강사,주간,2,"27,000",90,2.6
2025,동양대학교,대학교,사립,경북,기존,강사,주간,74,"54,000","3,363",97.4
2025,동의대학교,대학교,사립,부산,기존,강사,주간,209,"54,500","7,480",100.0
2025,디지털서울문화예술대학교,사이버대학(대학),사립,서울,기존,강사,주간,91,"31,111","4,095",63.2
2025,디지털서울문화예술대학교,사이버대학(대학),사립,서울,기존,강사,주간,53,"44,444","2,385",36.8
2025,루터대학교,대학교,사립,경기,기존,강사,주간,12,"55,000",525,100.0
2025,명지대학교,대학교,사립,경기,기존,강사,주간,34,"56,000","1,230",100.0
2025,명지대학교_제2캠퍼스,대학교,사립,서울,기존,강사,주간,17,"56,000",750,100.0
2025,목원대학교,대학교,사립,대전,기존,강사,주간,421,"54,000","14,640",64.6
2025,목원대학교,대학교,사립,대전,기존,강사,주간,231,"55,000","7,770",35.4
2025,목포가톨릭대학교,대학교,사립,전남,기존,강사,주간,27,"54,000","1,005",100.0
2025,배재대학교,대학교,사립,대전,기존,강사,주간,44,"45,000","1,237.5",20.6
2025,배재대학교,대학교,사립,대전,기존,강사,주간,43,"50,000","1,732.5",20.1
2025,배재대학교,대학교,사립,대전,기존,강사,주간,125,"60,000","4,758",58.4
2025,배재대학교,대학교,사립,대전,기존,강사,주간,2,"65,000",90,0.9
2025,백석대학교,대학교,사립,충남,기존,강사,주간,280,"53,000","6,740",68.1
2025,백석대학교,대학교,사립,충남,기존,강사,주간,131,"56,000","4,251",31.9
2025,부산가톨릭대학교,대학교,사립,부산,기존,강사,주간,2,"110,000",90,1.2
2025,부산가톨릭대학교,대학교,사립,부산,기존,강사,주간,167,"55,000","3,471",97.7
2025,부산가톨릭대학교,대학교,사립,부산,기존,강사,야간,2,"55,000",90,1.2
2025,부산교육대학교,교육대학,국립,부산,기존,강사,주간,241,"101,900","6,915",100.0
2025,부산대학교,대학교,국립,부산,기존,강사,주간,"1,717","105,000","54,876",87.8
2025,부산대학교,대학교,국립,부산,기존,강사,주간,9,"138,000",270,0.5
2025,부산대학교,대학교,국립,부산,기존,강사,주간,4,"230,000",90,0.2
2025,부산대학교,대학교,국립,부산,기존,강사,주간,226,"52,500","7,308",11.6
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,14,"24,000",638,38.9
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,2,"27,000",90,5.6
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,5,"30,000",195,13.9
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,2,"35,000",60,5.6
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,4,"47,222",180,11.1
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,1,"48,333",30,2.8
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,5,"52,222",225,13.9
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,2,"57,222",90,5.6
2025,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,1,"58,333",15,2.8
2025,부산외국어대학교,대학교,사립,부산,기존,강사,주간,179,"54,000","6,861",98.9
2025,부산외국어대학교,대학교,사립,부산,기존,강사,주간,1,"58,000",45,0.6
2025,부산외국어대학교,대학교,사립,부산,기존,강사,주간,1,"64,000",30,0.6
2025,부산장신대학교,대학교,사립,경남,기존,강사,주간,3,"54,000",135,100.0
2025,사이버한국외국어대학교,사이버대학(대학),사립,서울,기존,강사,주간,17,"31,500",750,20.0
2025,사이버한국외국어대학교,사이버대학(대학),사립,서울,기존,강사,주간,68,"45,000","2,880",80.0
2025,삼육대학교,대학교,사립,서울,기존,강사,주간,1,"102,600",45,0.3
2025,삼육대학교,대학교,사립,서울,기존,강사,주간,1,"114,000",45,0.3
2025,삼육대학교,대학교,사립,서울,기존,강사,주간,146,"47,000","5,047.5",41.2
2025,삼육대학교,대학교,사립,서울,기존,강사,주간,2,"56,400",105,0.6
2025,삼육대학교,대학교,사립,서울,기존,강사,주간,195,"57,000","7,222.5",55.1
2025,삼육대학교,대학교,사립,서울,기존,강사,주간,4,"68,400",165,1.1
2025,삼육대학교,대학교,사립,서울,기존,강사,주간,1,"70,500",45,0.3
2025,삼육대학교,대학교,사립,서울,기존,강사,주간,4,"85,500",135,1.1
2025,상명대학교,대학교,사립,서울,기존,강사,주간,49,"50,000","1,699.5",33.1
2025,상명대학교,대학교,사립,서울,기존,강사,주간,95,"54,000","3,765",64.2
2025,상명대학교,대학교,사립,서울,기존,강사,주간,2,"60,000",105,1.4
2025,상명대학교,대학교,사립,서울,기존,강사,주간,1,"64,800",45,0.7
2025,상명대학교,대학교,사립,서울,기존,강사,주간,1,"75,600",45,0.7
2025,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,45,"50,000","2,547",51.7
2025,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,26,"54,000","1,381.5",29.9
2025,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,1,"54,122",61.5,1.1
2025,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,3,"57,600",202.5,3.4
2025,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,6,"60,000",303,6.9
2025,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,5,"64,800",211.5,5.7
2025,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,1,"75,600",45,1.1
2025,상지대학교,대학교,사립,강원,기존,강사,주간,158,"54,000","6,255",55.1
2025,상지대학교,대학교,사립,강원,기존,강사,주간,105,"55,000","4,665",36.6
2025,상지대학교,대학교,사립,강원,기존,강사,주간,4,"56,000",120,1.4
2025,상지대학교,대학교,사립,강원,기존,강사,주간,2,"87,000",60,0.7
2025,상지대학교,대학교,사립,강원,기존,강사,야간,1,"49,000",3,0.3
2025,상지대학교,대학교,사립,강원,기존,강사,야간,8,"56,000",165,2.8
2025,상지대학교,대학교,사립,강원,기존,강사,야간,9,"57,000",330,3.1
2025,서강대학교,대학교,사립,서울,기존,강사,주간,9,"56,250",432,3.5
2025,서강대학교,대학교,사립,서울,기존,강사,주간,248,"60,000","11,480",95.8
2025,서강대학교,대학교,사립,서울,기존,강사,주간,2,"90,000",86.4,0.8
2025,서경대학교,대학교,사립,서울,기존,강사,주간,202,"53,800","6,585",73.2
2025,서경대학교,대학교,사립,서울,기존,강사,주간,73,"56,000","2,550",26.4
2025,서경대학교,대학교,사립,서울,기존,강사,주간,1,"56,500",45,0.4
2025,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,578,"102,000","23,580",83.8
2025,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,10,"122,000",330,1.4
2025,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,20,"151,450",855,2.9
2025,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,7,"200,900",315,1.0
2025,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,71,"51,000","2,430",10.3
2025,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,1,"75,725",30,0.1
2025,서울과학기술대학교,대학교,국립,서울,기존,강사,야간,3,"102,000",135,0.4
2025,서울교육대학교,교육대학,국립,서울,기존,강사,주간,295,"101,900","7,273",92.2
2025,서울교육대학교,교육대학,국립,서울,기존,강사,주간,18,"92,589",540,5.6
2025,서울교육대학교,교육대학,국립,서울,기존,강사,주간,7,"94,506",210,2.2
2025,서울기독대학교,대학교,사립,서울,기존,강사,주간,33,"55,300",475.5,35.9
2025,서울기독대학교,대학교,사립,서울,기존,강사,주간,54,"57,000","1,972.5",58.7
2025,서울기독대학교,대학교,사립,서울,기존,강사,주간,4,"58,000",135,4.3
2025,서울기독대학교,대학교,사립,서울,기존,강사,야간,1,"57,000",60,1.1
2025,서울대학교,대학교,국립대법인,서울,기존,강사,주간,38,"117,000","1,304",2.5
2025,서울대학교,대학교,국립대법인,서울,기존,강사,주간,10,"135,000",366,0.7
2025,서울대학교,대학교,국립대법인,서울,기존,강사,주간,86,"45,000","3,303.5",5.7
2025,서울대학교,대학교,국립대법인,서울,기존,강사,주간,"1,383","90,000","55,839.5",91.2
2025,서울사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,8,"36,000",360,57.1
2025,서울사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,6,"44,000",270,42.9
2025,서울시립대학교,대학교,공립,서울,기존,강사,주간,5,"120,000",225,0.9
2025,서울시립대학교,대학교,공립,서울,기존,강사,주간,7,"160,000",315,1.3
2025,서울시립대학교,대학교,공립,서울,기존,강사,주간,32,"40,000","1,155",5.8
2025,서울시립대학교,대학교,공립,서울,기존,강사,주간,504,"80,000","18,778",92.0
2025,서울신학대학교,대학교,사립,경기,기존,강사,주간,1,"100,000",15,0.7
2025,서울신학대학교,대학교,사립,경기,기존,강사,주간,132,"53,100","5,640",96.4
2025,서울신학대학교,대학교,사립,경기,기존,강사,주간,3,"65,000",180,2.2
2025,서울신학대학교,대학교,사립,경기,기존,강사,주간,1,"80,000",15,0.7
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,2,"110,000",90,0.8
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,1,"165,000",45,0.4
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,100,"47,000","2,995",37.6
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,133,"55,000","5,349",50.0
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,5,"56,400",210,1.9
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,20,"66,000",717,7.5
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,3,"68,750",18,1.1
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,1,"77,000",45,0.4
2025,서울여자대학교,대학교,사립,서울,기존,강사,주간,1,"82,500",6,0.4
2025,서울장신대학교,대학교,사립,경기,기존,강사,주간,9,"54,700",47,100.0
2025,서울한영대학교,대학교,사립,서울,기존,강사,주간,3,"53,100",135,100.0
2025,서원대학교,대학교,사립,충북,기존,강사,주간,2,"25,000",6,0.8
2025,서원대학교,대학교,사립,충북,기존,강사,주간,259,"55,000","9,947",99.2
2025,선문대학교,대학교,사립,충남,기존,강사,주간,195,"54,000","8,527.5",45.3
2025,선문대학교,대학교,사립,충남,기존,강사,주간,191,"55,000","7,455",44.4
2025,선문대학교,대학교,사립,충남,기존,강사,주간,3,"57,000",135,0.7
2025,선문대학교,대학교,사립,충남,기존,강사,주간,38,"62,000","1,710",8.8
2025,선문대학교,대학교,사립,충남,기존,강사,주간,2,"82,500",105,0.5
2025,선문대학교,대학교,사립,충남,기존,강사,주간,1,"85,500",45,0.2
2025,성결대학교,대학교,사립,경기,기존,강사,주간,96,"37,800","1,440",31.7
2025,성결대학교,대학교,사립,경기,기존,강사,주간,206,"54,000","8,040",68.0
2025,성결대학교,대학교,사립,경기,기존,강사,야간,1,"54,000",45,0.3
2025,성공회대학교,대학교,사립,서울,기존,강사,주간,108,"61,200","4,800",100.0
2025,성균관대학교,대학교,사립,서울,기존,강사,주간,347,"69,000","14,942.7",100.0
2025,성신여자대학교,대학교,사립,서울,기존,강사,주간,768,"54,000","25,131.6",98.5
2025,성신여자대학교,대학교,사립,서울,기존,강사,주간,2,"70,200",90,0.3
2025,성신여자대학교,대학교,사립,서울,기존,강사,주간,1,"81,000",45,0.1
2025,성신여자대학교,대학교,사립,서울,기존,강사,주간,2,"86,400",90,0.3
2025,성신여자대학교,대학교,사립,서울,기존,강사,주간,1,"96,000",22.5,0.1
2025,성신여자대학교,대학교,사립,서울,기존,강사,야간,3,"55,000",120,0.4
2025,성신여자대학교,대학교,사립,서울,기존,강사,야간,3,"88,000",135,0.4
2025,세명대학교,대학교,사립,충북,기존,강사,주간,306,"54,000","11,745",98.4
2025,세명대학교,대학교,사립,충북,기존,강사,주간,5,"62,500",195,1.6
2025,세종대학교,대학교,사립,서울,기존,강사,주간,509,"54,000","18,056",100.0
2025,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,43,"32,000","1,935",27.6
2025,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,46,"36,000","2,070",29.5
2025,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,47,"40,000","2,115",30.1
2025,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,20,"68,000",900,12.8
2025,세한대학교,대학교,사립,전남,기존,강사,주간,2,"53,000",135,66.7
2025,세한대학교,대학교,사립,전남,기존,강사,주간,1,"60,000",60,33.3
2025,송원대학교,대학교,사립,광주,기존,강사,주간,95,"60,000","4,110",92.2
2025,송원대학교,대학교,사립,광주,기존,강사,야간,8,"60,000",285,7.8
2025,수원가톨릭대학교,대학교,사립,경기,기존,강사,주간,18,"55,000",675,100.0
2025,수원대학교,대학교,사립,경기,기존,강사,주간,63,"59,000","2,700",100.0
2025,숙명여자대학교,대학교,사립,서울,기존,강사,주간,665,"53,100","23,024.2",99.1
2025,숙명여자대학교,대학교,사립,서울,기존,강사,주간,3,"57,100",135,0.4
2025,숙명여자대학교,대학교,사립,서울,기존,강사,주간,1,"69,100",45,0.1
2025,숙명여자대학교,대학교,사립,서울,기존,강사,주간,2,"73,100",90,0.3
2025,순복음총회신학교,각종학교(대학),사립,충북,기존,강사,주간,2,"25,000",75,16.7
2025,순복음총회신학교,각종학교(대학),사립,충북,기존,강사,주간,3,"30,000",225,25.0
2025,순복음총회신학교,각종학교(대학),사립,충북,기존,강사,야간,1,"25,000",45,8.3
2025,순복음총회신학교,각종학교(대학),사립,충북,기존,강사,야간,6,"30,000",405,50.0
2025,순천향대학교,대학교,사립,충남,기존,강사,주간,19,"100,000",735,3.6
2025,순천향대학교,대학교,사립,충남,기존,강사,주간,1,"52,000",45,0.2
2025,순천향대학교,대학교,사립,충남,기존,강사,주간,492,"55,000","19,384.5",93.9
2025,순천향대학교,대학교,사립,충남,기존,강사,주간,12,"65,000",540,2.3
2025,숭실대학교,대학교,사립,서울,기존,강사,주간,1,"220,000",45,0.3
2025,숭실대학교,대학교,사립,서울,기존,강사,주간,27,"43,000","1,575",6.8
2025,숭실대학교,대학교,사립,서울,기존,강사,주간,346,"56,000","23,941.5",87.4
2025,숭실대학교,대학교,사립,서울,기존,강사,주간,22,"60,000",999,5.6
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"115,600",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"121,100",30,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,124,"42,200","5,580",58.8
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,2,"42,800",90,0.9
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"43,300",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"43,800",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"44,900",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,2,"46,700",90,0.9
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"48,000",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"48,300",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,4,"48,900",180,1.9
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,4,"51,100",180,1.9
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"52,200",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"53,300",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"56,700",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"58,900",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"61,100",45,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,51,"64,400","2,295",24.2
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,2,"67,800",90,0.9
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,4,"70,000",180,1.9
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"71,100",30,0.5
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,4,"77,800",180,1.9
2025,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"86,700",45,0.5
2025,신경주대학교,대학교,사립,경북,기존,강사,주간,3,"53,100",270,100.0
2025,신라대학교,대학교,사립,부산,기존,강사,주간,131,"53,100","4,515",92.9
2025,신라대학교,대학교,사립,부산,기존,강사,주간,7,"56,540",315,5.0
2025,신라대학교,대학교,사립,부산,기존,강사,주간,2,"70,000",90,1.4
2025,신라대학교,대학교,사립,부산,기존,강사,주간,1,"78,000",12,0.7
2025,신한대학교,대학교,사립,경기,기존,강사,주간,83,"56,500","1,846",100.0
2025,신한대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,69,"56,500","2,820",100.0
2025,아신대학교,대학교,사립,경기,기존,강사,주간,22,"52,000",82,100.0
2025,아주대학교,대학교,사립,경기,기존,강사,주간,2,"100,000",96,0.9
2025,아주대학교,대학교,사립,경기,기존,강사,주간,3,"111,600",144,1.3
2025,아주대학교,대학교,사립,경기,기존,강사,주간,3,"124,000",96,1.3
2025,아주대학교,대학교,사립,경기,기존,강사,주간,194,"62,000","9,040",82.6
2025,아주대학교,대학교,사립,경기,기존,강사,주간,3,"74,400",108,1.3
2025,아주대학교,대학교,사립,경기,기존,강사,주간,1,"82,500",96,0.4
2025,아주대학교,대학교,사립,경기,기존,강사,야간,3,"100,000",144,1.3
2025,아주대학교,대학교,사립,경기,기존,강사,야간,26,"74,400",924,11.1
2025,안양대학교,대학교,사립,경기,기존,강사,주간,74,"56,000","3,160.1",86.0
2025,안양대학교,대학교,사립,경기,기존,강사,야간,12,"56,000",540,14.0
2025,안양대학교_제2캠퍼스,대학교,사립,인천,기존,강사,주간,21,"56,000",885,100.0
2025,연세대학교(미래)_분교,대학교,사립,강원,기존,강사,주간,2,"154,000",96,0.5
2025,연세대학교(미래)_분교,대학교,사립,강원,기존,강사,주간,1,"28,200",45,0.3
2025,연세대학교(미래)_분교,대학교,사립,강원,기존,강사,주간,323,"56,400","14,824",87.8
2025,연세대학교(미래)_분교,대학교,사립,강원,기존,강사,주간,13,"83,200",624,3.5
2025,연세대학교(미래)_분교,대학교,사립,강원,기존,강사,주간,22,"97,100","1,056",6.0
2025,연세대학교(미래)_분교,대학교,사립,강원,기존,강사,야간,7,"97,600",336,1.9
2025,연세대학교,대학교,사립,서울,기존,강사,주간,1,"186,000",48,0.1
2025,연세대학교,대학교,사립,서울,기존,강사,주간,852,"56,400","33,631",74.7
2025,연세대학교,대학교,사립,서울,기존,강사,주간,23,"70,500","1,092",2.0
2025,연세대학교,대학교,사립,서울,기존,강사,주간,46,"83,200","2,064",4.0
2025,연세대학교,대학교,사립,서울,기존,강사,주간,7,"84,600",309,0.6
2025,연세대학교,대학교,사립,서울,기존,강사,주간,75,"93,400","3,536",6.6
2025,연세대학교,대학교,사립,서울,기존,강사,주간,133,"97,100","5,840",11.7
2025,연세대학교,대학교,사립,서울,기존,강사,주간,3,"98,700",144,0.3
2025,영남대학교,대학교,사립,경북,기존,강사,주간,4,"64,875",93,1.6
2025,영남대학교,대학교,사립,경북,기존,강사,주간,29,"75,000","1,061.6",11.4
2025,영남대학교,대학교,사립,경북,기존,강사,주간,209,"86,500","7,813.6",82.0
2025,영남대학교,대학교,사립,경북,기존,강사,야간,1,"85,000",45,0.4
2025,영남대학교,대학교,사립,경북,기존,강사,야간,12,"96,500",435,4.7
2025,영남신학대학교,대학교,사립,경북,기존,강사,주간,1,"58,000",3,100.0
2025,영산대학교(양산)_제2캠퍼스,대학교,사립,경남,기존,강사,주간,202,"55,000","8,166",100.0
2025,영산대학교(해운대),대학교,사립,부산,기존,강사,주간,124,"55,000","5,325",100.0
2025,예수대학교,대학교,사립,전북,기존,강사,주간,24,"55,000",525,100.0
2025,예원예술대학교,대학교,사립,전북,기존,강사,주간,5,"56,800",405,100.0
2025,예원예술대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,2,"45,440",45,13.3
2025,예원예술대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,13,"56,800",810,86.7
2025,용인대학교,대학교,사립,경기,기존,강사,주간,45,"53,100","1,605",88.2
2025,용인대학교,대학교,사립,경기,기존,강사,주간,5,"79,650",113,9.8
2025,용인대학교,대학교,사립,경기,기존,강사,야간,1,"53,100",30,2.0
2025,우석대학교,대학교,사립,전북,기존,강사,주간,79,"54,000","5,610",88.8
