reference_year,row_no,university_name,school_type,founding_type,region_name,size_group,regular_staff_certified,regular_staff_not_certified,non_regular_staff_certified,non_regular_staff_not_certified,total_staff_certified,total_staff_not_certified,enrolled_students,library_staff_per_1000_students_original,student_count_basis,schema_group,library_staff_per_1000_students_recalculated,source_file_name,metric_calc_status,metric_value_was_infinite_or_invalid,scope_school_id,is_scope34_exact,is_comparison11,standardization_source
2016,224,성균관대학교,대학,사립,서울,A그룹,19.0,3.0,29.0,6.0,48.0,9.0,26654,1.7999999523162842,current_year,legacy_2008_2016,1.7858482779320175,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2016,227,성신여자대학교,대학,사립,서울,A그룹,7.0,0.0,6.0,8.0,13.0,8.0,10445,1.5,current_year,legacy_2008_2016,1.5126854954523696,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2016,233,세종대학교,대학,사립,서울,A그룹,8.0,0.0,0.0,3.0,8.0,3.0,13968,0.699999988079071,current_year,legacy_2008_2016,0.6801260022909507,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2016,244,숙명여자대학교,대학,사립,서울,A그룹,13.0,2.0,2.0,2.0,15.0,4.0,12820,1.2999999523162842,current_year,legacy_2008_2016,1.3416536661466458,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2016,249,숭실대학교,대학,사립,서울,A그룹,11.0,2.0,4.0,3.0,15.0,5.0,15399,1.100000023841858,current_year,legacy_2008_2016,1.1234495746477042,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2016,269,연세대학교,대학,사립,서울,A그룹,43.0,4.0,34.0,23.0,77.0,27.0,31007,2.700000047683716,current_year,legacy_2008_2016,2.738091398716419,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2016,304,이화여자대학교,대학,사립,서울,A그룹,23.0,2.0,24.0,3.0,47.0,5.0,21552,2.0999999046325684,current_year,legacy_2008_2016,2.101893095768374,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2016,313,장로회신학대학교,대학,사립,서울,C그룹,4.0,1.0,3.0,0.0,7.0,1.0,2244,3.200000047683716,current_year,legacy_2008_2016,3.2085561497326203,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2016,334,중앙대학교,대학,사립,서울,A그룹,14.0,2.0,12.0,1.0,26.0,3.0,28873,0.8999999761581421,current_year,legacy_2008_2016,0.8901049423336682,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2016,348,총신대학교,대학,사립,서울,C그룹,2.0,1.0,4.0,1.0,6.0,2.0,4119,1.600000023841858,current_year,legacy_2008_2016,1.5780529254673463,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2016,349,추계예술대학교,대학,사립,서울,C그룹,3.0,1.0,0.0,0.0,3.0,1.0,1390,2.700000047683716,current_year,legacy_2008_2016,2.7338129496402876,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2016,378,한국성서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,1.0,2.0,1.0,1222,2.0,current_year,legacy_2008_2016,2.0458265139116203,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2016,384,한국외국어대학교,대학,사립,서울,A그룹,25.0,0.0,0.0,2.0,25.0,2.0,19131,1.399999976158142,current_year,legacy_2008_2016,1.3590507553185929,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2016,436,한성대학교,대학,사립,서울,B그룹,7.0,0.0,9.0,0.0,16.0,0.0,7454,1.899999976158142,current_year,legacy_2008_2016,1.9050174403005096,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2016,439,한양대학교,대학,사립,서울,A그룹,22.0,1.0,3.0,0.0,25.0,1.0,22624,1.100000023841858,current_year,legacy_2008_2016,1.1138613861386135,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2016,454,홍익대학교,대학,사립,서울,A그룹,16.0,4.0,7.0,6.0,23.0,10.0,21953,1.2999999523162842,current_year,legacy_2008_2016,1.2663417300596729,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2017,8,감리교신학대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,1576,1.899999976158142,previous_year,legacy_2017_2018,1.9035532994923856,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2017,12,강서대학교,대학,사립,서울,C그룹,2.0,1.0,1.0,0.0,3.0,1.0,1604,2.200000047683716,previous_year,legacy_2017_2018,2.244389027431421,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2017,18,건국대학교,대학,사립,서울,A그룹,8.0,4.0,16.0,3.0,24.0,7.0,19902,1.2999999523162842,previous_year,legacy_2017_2018,1.2812782634911064,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2017,43,경희대학교,대학,사립,서울,A그룹,25.0,2.0,25.0,1.0,50.0,3.0,33327,1.399999976158142,previous_year,legacy_2017_2018,1.4132685210189937,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2017,48,고려대학교,대학,사립,서울,A그룹,28.0,5.0,11.0,3.0,39.0,8.0,29540,1.399999976158142,previous_year,legacy_2017_2018,1.4319566689234935,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2017,57,광운대학교,대학,사립,서울,B그룹,5.0,1.0,8.0,0.0,13.0,1.0,9807,1.2000000476837158,previous_year,legacy_2017_2018,1.244009381054349,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2017,80,국민대학교,대학,사립,서울,A그룹,11.0,1.0,9.0,13.0,20.0,14.0,18182,1.399999976158142,previous_year,legacy_2017_2018,1.4024859751402488,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2017,130,덕성여자대학교,대학,사립,서울,B그룹,6.0,0.0,7.0,1.0,13.0,1.0,6284,1.899999976158142,previous_year,legacy_2017_2018,1.9255251432208784,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2017,132,동국대학교,대학,사립,서울,A그룹,11.0,0.0,8.0,0.0,19.0,0.0,17358,1.0,previous_year,legacy_2017_2018,1.0024196335983406,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2017,135,동덕여자대학교,대학,사립,서울,B그룹,7.0,0.0,6.0,1.0,13.0,1.0,7397,1.7000000476837158,previous_year,legacy_2017_2018,1.6628362849803977,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2017,183,삼육대학교,대학,사립,서울,B그룹,3.0,3.0,1.0,1.0,4.0,4.0,6006,1.100000023841858,previous_year,legacy_2017_2018,1.1155511155511155,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2017,185,상명대학교,대학,사립,서울,A그룹,7.0,3.0,5.0,10.0,12.0,13.0,14952,1.2000000476837158,previous_year,legacy_2017_2018,1.230604601391118,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2017,188,서강대학교,대학,사립,서울,A그룹,19.0,0.0,6.0,3.0,25.0,3.0,11174,2.299999952316284,previous_year,legacy_2017_2018,2.2641847145158405,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2017,189,서경대학교,대학,사립,서울,B그룹,2.0,3.0,4.0,0.0,6.0,3.0,7190,1.100000023841858,previous_year,legacy_2017_2018,1.0570236439499303,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2017,196,서울기독대학교,대학,사립,서울,C그룹,1.0,1.0,0.0,0.0,1.0,1.0,761,2.4000000953674316,previous_year,legacy_2017_2018,2.3653088042049935,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
2017,209,서울여자대학교,대학,사립,서울,B그룹,4.0,2.0,9.0,0.0,13.0,2.0,8058,1.600000023841858,previous_year,legacy_2017_2018,1.588483494663688,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified
2017,213,서울한영대학교,대학,사립,서울,C그룹,2.0,1.0,0.0,1.0,2.0,2.0,1090,3.0,previous_year,legacy_2017_2018,3.027522935779817,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified
2017,223,성공회대학교,대학,사립,서울,C그룹,4.0,0.0,0.0,0.0,4.0,0.0,2516,1.600000023841858,previous_year,legacy_2017_2018,1.589825119236884,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified
2017,224,성균관대학교,대학,사립,서울,A그룹,19.0,1.0,30.0,5.0,49.0,6.0,26654,1.7000000476837158,previous_year,legacy_2017_2018,1.7370751106775717,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2017,227,성신여자대학교,대학,사립,서울,A그룹,6.0,1.0,6.0,8.0,12.0,9.0,10445,1.5,previous_year,legacy_2017_2018,1.4935375777884157,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2017,233,세종대학교,대학,사립,서울,A그룹,8.0,0.0,0.0,3.0,8.0,3.0,13968,0.699999988079071,previous_year,legacy_2017_2018,0.6801260022909507,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2017,244,숙명여자대학교,대학,사립,서울,A그룹,14.0,1.0,3.0,0.0,17.0,1.0,12820,1.2999999523162842,previous_year,legacy_2017_2018,1.3416536661466458,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2017,249,숭실대학교,대학,사립,서울,A그룹,9.0,1.0,6.0,2.0,15.0,3.0,15399,1.0,previous_year,legacy_2017_2018,1.0130527956360804,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2017,269,연세대학교,대학,사립,서울,A그룹,45.0,4.0,33.0,19.0,78.0,23.0,31007,2.700000047683716,previous_year,legacy_2017_2018,2.712290773051247,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2017,304,이화여자대학교,대학,사립,서울,A그룹,22.0,2.0,20.0,2.0,42.0,4.0,21552,1.899999976158142,previous_year,legacy_2017_2018,1.8838158871566444,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2017,313,장로회신학대학교,대학,사립,서울,C그룹,4.0,1.0,1.0,0.0,5.0,1.0,2244,2.5,previous_year,legacy_2017_2018,2.49554367201426,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2017,334,중앙대학교,대학,사립,서울,A그룹,14.0,1.0,21.0,0.0,35.0,1.0,28873,1.100000023841858,previous_year,legacy_2017_2018,1.0944481003013196,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2017,348,총신대학교,대학,사립,서울,C그룹,1.0,1.0,4.0,1.0,5.0,2.0,4119,1.2999999523162842,previous_year,legacy_2017_2018,1.335275552318524,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2017,349,추계예술대학교,대학,사립,서울,C그룹,2.0,1.0,0.0,0.0,2.0,1.0,1390,2.0,previous_year,legacy_2017_2018,2.014388489208633,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2017,378,한국성서대학교,대학,사립,서울,C그룹,2.0,0.0,1.0,0.0,3.0,0.0,1222,2.299999952316284,previous_year,legacy_2017_2018,2.2913256955810146,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2017,384,한국외국어대학교,대학,사립,서울,A그룹,22.0,2.0,0.0,0.0,22.0,2.0,19131,1.2000000476837158,previous_year,legacy_2017_2018,1.2335999163661076,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2017,436,한성대학교,대학,사립,서울,B그룹,5.0,0.0,10.0,0.0,15.0,0.0,7454,1.7000000476837158,previous_year,legacy_2017_2018,1.74403005097934,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2017,439,한양대학교,대학,사립,서울,A그룹,18.0,1.0,3.0,0.0,21.0,1.0,22624,0.8999999761581421,previous_year,legacy_2017_2018,0.937057991513437,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2017,454,홍익대학교,대학,사립,서울,A그룹,16.0,3.0,11.0,2.0,27.0,5.0,21953,1.2999999523162842,previous_year,legacy_2017_2018,1.2845624743770785,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2018,8,감리교신학대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,1535,2.0,previous_year,legacy_2017_2018,1.954397394136808,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2018,12,강서대학교,대학,사립,서울,C그룹,2.0,0.0,1.0,0.0,3.0,0.0,1550,1.7999999523162842,previous_year,legacy_2017_2018,1.8064516129032255,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2018,18,건국대학교,대학,사립,서울,A그룹,8.0,2.0,16.0,2.0,24.0,4.0,19861,1.2000000476837158,previous_year,legacy_2017_2018,1.1781884094456474,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2018,43,경희대학교,대학,사립,서울,A그룹,19.0,2.0,26.0,1.0,45.0,3.0,32843,1.2999999523162842,previous_year,legacy_2017_2018,1.27576652559145,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2018,48,고려대학교,대학,사립,서울,A그룹,28.0,3.0,12.0,4.0,40.0,7.0,29859,1.399999976158142,previous_year,legacy_2017_2018,1.4066110720385814,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2018,57,광운대학교,대학,사립,서울,B그룹,6.0,2.0,6.0,0.0,12.0,2.0,9505,1.2999999523162842,previous_year,legacy_2017_2018,1.304576538663861,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2018,80,국민대학교,대학,사립,서울,A그룹,11.0,1.0,9.0,12.0,20.0,13.0,17933,1.399999976158142,previous_year,legacy_2017_2018,1.3940779568393469,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2018,130,덕성여자대학교,대학,사립,서울,B그룹,6.0,0.0,7.0,1.0,13.0,1.0,6121,2.0,previous_year,legacy_2017_2018,1.976801176278386,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2018,132,동국대학교,대학,사립,서울,A그룹,10.0,0.0,10.0,0.0,20.0,0.0,17255,1.0,previous_year,legacy_2017_2018,1.0431758910460736,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2018,135,동덕여자대학교,대학,사립,서울,B그룹,6.0,0.0,7.0,0.0,13.0,0.0,7110,1.600000023841858,previous_year,legacy_2017_2018,1.6315049226441634,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2018,183,삼육대학교,대학,사립,서울,B그룹,3.0,3.0,1.0,1.0,4.0,4.0,5985,1.100000023841858,previous_year,legacy_2017_2018,1.1194653299916455,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2018,185,상명대학교,대학,사립,서울,A그룹,5.0,5.0,3.0,7.0,8.0,12.0,14378,1.0,previous_year,legacy_2017_2018,1.0363054666852136,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2018,188,서강대학교,대학,사립,서울,A그룹,19.0,0.0,5.0,4.0,24.0,4.0,11160,2.200000047683716,previous_year,legacy_2017_2018,2.240143369175627,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2018,189,서경대학교,대학,사립,서울,B그룹,2.0,2.0,4.0,1.0,6.0,3.0,7044,1.0,previous_year,legacy_2017_2018,1.036342986939239,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2018,196,서울기독대학교,대학,사립,서울,C그룹,1.0,0.0,1.0,0.0,2.0,0.0,747,2.4000000953674316,previous_year,legacy_2017_2018,2.4096385542168677,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
2018,209,서울여자대학교,대학,사립,서울,B그룹,0.0,2.0,7.0,0.0,7.0,2.0,7644,0.8999999761581421,previous_year,legacy_2017_2018,0.9419152276295136,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified
2018,213,서울한영대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,1.0,2.0,1.0,1030,2.4000000953674316,previous_year,legacy_2017_2018,2.4271844660194173,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified
2018,223,성공회대학교,대학,사립,서울,C그룹,4.0,0.0,0.0,0.0,4.0,0.0,2525,1.600000023841858,previous_year,legacy_2017_2018,1.5841584158415842,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified
2018,224,성균관대학교,대학,사립,서울,A그룹,16.0,0.0,30.0,5.0,46.0,5.0,26117,1.600000023841858,previous_year,legacy_2017_2018,1.6272925680591186,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2018,227,성신여자대학교,대학,사립,서울,A그룹,7.0,0.0,6.0,9.0,13.0,9.0,10092,1.600000023841858,previous_year,legacy_2017_2018,1.6151407055093143,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2018,233,세종대학교,대학,사립,서울,A그룹,8.0,0.0,0.0,3.0,8.0,3.0,14087,0.699999988079071,previous_year,legacy_2017_2018,0.6743806346276708,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2018,244,숙명여자대학교,대학,사립,서울,A그룹,12.0,1.0,1.0,1.0,13.0,2.0,12448,1.100000023841858,previous_year,legacy_2017_2018,1.1327120822622108,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2018,249,숭실대학교,대학,사립,서울,A그룹,10.0,1.0,6.0,1.0,16.0,2.0,15516,1.0,previous_year,legacy_2017_2018,1.037638566640887,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2018,269,연세대학교,대학,사립,서울,A그룹,41.0,4.0,23.0,10.0,64.0,14.0,30783,2.200000047683716,previous_year,legacy_2017_2018,2.1960172822661863,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2018,304,이화여자대학교,대학,사립,서울,A그룹,23.0,2.0,19.0,2.0,42.0,4.0,21639,1.899999976158142,previous_year,legacy_2017_2018,1.8854845417995287,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2018,313,장로회신학대학교,대학,사립,서울,C그룹,3.0,3.0,1.0,0.0,4.0,3.0,2230,2.799999952316284,previous_year,legacy_2017_2018,2.780269058295964,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2018,334,중앙대학교,대학,사립,서울,A그룹,16.0,0.0,21.0,0.0,37.0,0.0,28820,1.100000023841858,previous_year,legacy_2017_2018,1.1380985426786954,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2018,348,총신대학교,대학,사립,서울,C그룹,1.0,1.0,4.0,1.0,5.0,2.0,4099,1.2999999523162842,previous_year,legacy_2017_2018,1.341790680653818,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2018,349,추계예술대학교,대학,사립,서울,C그룹,2.0,2.0,0.0,0.0,2.0,2.0,1387,2.5999999046325684,previous_year,legacy_2017_2018,2.5955299206921416,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2018,378,한국성서대학교,대학,사립,서울,C그룹,2.0,0.0,1.0,0.0,3.0,0.0,1256,2.200000047683716,previous_year,legacy_2017_2018,2.229299363057325,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2018,384,한국외국어대학교,대학,사립,서울,A그룹,20.0,2.0,0.0,0.0,20.0,2.0,19512,1.100000023841858,previous_year,legacy_2017_2018,1.107011070110701,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2018,436,한성대학교,대학,사립,서울,B그룹,5.0,0.0,6.0,1.0,11.0,1.0,7180,1.399999976158142,previous_year,legacy_2017_2018,1.434540389972145,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2018,439,한양대학교,대학,사립,서울,A그룹,18.0,1.0,3.0,0.0,21.0,1.0,22418,0.8999999761581421,previous_year,legacy_2017_2018,0.9456686591132124,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2018,454,홍익대학교,대학,사립,서울,A그룹,16.0,2.0,12.0,0.0,28.0,2.0,21598,1.2999999523162842,previous_year,legacy_2017_2018,1.2593758681359386,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2019,8,감리교신학대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,1514,2.0,current_year,modern_2019_2020,1.9815059445178336,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2019,12,강서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1582,1.2999999523162842,current_year,modern_2019_2020,1.2642225031605565,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2019,18,건국대학교,대학,사립,서울,A그룹,7.0,1.0,17.0,1.0,24.0,2.0,20313,1.100000023841858,current_year,modern_2019_2020,1.0781273076355045,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2019,43,경희대학교,대학,사립,서울,A그룹,19.0,1.0,26.0,0.0,45.0,1.0,33487,1.2000000476837158,current_year,modern_2019_2020,1.2124107862752709,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2019,48,고려대학교,대학,사립,서울,A그룹,25.0,2.0,14.0,3.0,39.0,5.0,29771,1.2999999523162842,current_year,modern_2019_2020,1.3200765845957478,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2019,57,광운대학교,대학,사립,서울,B그룹,5.0,1.0,6.0,0.0,11.0,1.0,9253,1.100000023841858,current_year,modern_2019_2020,1.1455744083000108,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2019,80,국민대학교,대학,사립,서울,A그룹,11.0,1.0,15.0,3.0,26.0,4.0,18257,1.399999976158142,current_year,modern_2019_2020,1.385769841704552,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2019,130,덕성여자대학교,대학,사립,서울,B그룹,5.0,0.0,8.0,1.0,13.0,1.0,6079,2.0,current_year,modern_2019_2020,1.9575588090146407,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2019,132,동국대학교,대학,사립,서울,A그룹,9.0,0.0,9.0,0.0,18.0,0.0,17331,0.8999999761581421,current_year,modern_2019_2020,0.9347412151635796,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2019,135,동덕여자대학교,대학,사립,서울,B그룹,6.0,0.0,5.0,1.0,11.0,1.0,7148,1.5,current_year,modern_2019_2020,1.46894236149972,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2019,183,삼육대학교,대학,사립,서울,B그룹,2.0,2.0,2.0,2.0,4.0,4.0,6054,1.0,current_year,modern_2019_2020,1.0241162867525604,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2019,185,상명대학교,대학,사립,서울,A그룹,5.0,4.0,8.0,0.0,13.0,4.0,14001,1.0,current_year,modern_2019_2020,1.0427826583815445,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2019,188,서강대학교,대학,사립,서울,A그룹,17.0,0.0,7.0,4.0,24.0,4.0,11103,2.200000047683716,current_year,modern_2019_2020,2.215617400702513,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2019,189,서경대학교,대학,사립,서울,B그룹,2.0,2.0,5.0,0.0,7.0,2.0,6858,1.100000023841858,current_year,modern_2019_2020,1.1081948089822105,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2019,196,서울기독대학교,대학,사립,서울,C그룹,0.0,0.0,1.0,0.0,1.0,0.0,808,1.0,current_year,modern_2019_2020,0.99009900990099,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
2019,209,서울여자대학교,대학,사립,서울,B그룹,3.0,2.0,3.0,0.0,6.0,2.0,7541,0.8999999761581421,current_year,modern_2019_2020,0.928258851611192,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified
