공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),"전임
교원",논문실적 총계,논문실적(국내),"논문실적(국내, 연구재단등재지(후보포함))",논문실적(기타국내발간일반학술지),논문실적(국제),"논문실적(국제, SCI급/SCOPUS학술지)","논문실적(국제, 기타국제발간일반학술지)",전임교원1인당논문실적(국내),전임교원1인당논문실적(국제),"전임교원1인당논문실적(국내, 연구재단등재지(후보포함))","전임교원1인당논문실적(국제, SCI급/SCOPUS학술지)"
2011,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2219,10344,2238,326,285.8,261.4,221.8,39.6,24.4,19.2,5.2,0.8018,0.0748,0.6804,0.0589
2011,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2320,11022,2431,379,352.5,201.5,188.4,13.1,151,148.5,2.5,0.5317,0.3984,0.4971,0.3918
2011,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2278,10817,2062,450,449.9,397.8,362.4,35.4,52.1,47,5.1,0.884,0.1158,0.8053,0.1044
2011,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2675,13647,2546,454,579.3,464.2,409.3,54.9,115.1,97.3,17.8,1.0225,0.2535,0.9015,0.2143
2011,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3404,18781,4212,1545,2003.7,860.7,716.5,144.2,1143,1107.4,35.6,0.5571,0.7398,0.4638,0.7168
2011,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3109,15458,3324,901,891,601.1,539.2,61.9,289.9,248.5,41.4,0.6671,0.3218,0.5984,0.2758
2011,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,150,702,147,72,99.5,99.5,61.5,38,0,0,0,1.3819,0,0.8542,0
2011,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2646,13295,2996,761,1225.1,811.2,688.1,123.1,413.9,344.2,69.7,1.066,0.5439,0.9042,0.4523
2011,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,360,1706,357,92,110.9,106.9,37.4,69.5,4,1,3,1.162,0.0435,0.4065,0.0109
2011,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,290,1266,301,49,3.5,3.5,2.6,0.9,0,0,0,0.0714,0,0.0531,0
2011,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,240,1075,206,36,32.8,29.3,21.2,8.1,3.5,3.3,0.2,0.8139,0.0972,0.5889,0.0917
2011,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1676,8796,1628,366,582.9,522.7,417.3,105.4,60.2,8.3,51.9,1.4281,0.1645,1.1402,0.0227
2011,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2010,590,2457,534,107,79.6,76.4,64.4,12,3.2,1.4,1.8,0.714,0.0299,0.6019,0.0131
2011,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1620,7217,1454,215,240.9,229.4,154.6,74.8,11.5,7.9,3.6,1.067,0.0535,0.7191,0.0367
2011,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2893,15714,3712,968,1185,698.7,619.5,79.2,486.3,468.2,18.1,0.7218,0.5024,0.64,0.4837
2011,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,200,709,173,41,25.3,23.3,9,14.3,2,1,1,0.5683,0.0488,0.2195,0.0244
2011,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2470,11839,2386,511,344.6,252,237.8,14.2,92.6,81.8,10.8,0.4932,0.1812,0.4654,0.1601
2010,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,80,675,182,897,920.9,487.1,371.8,115.3,433.8,424.5,9.3,0.543,0.4836,0.4145,0.4732
2010,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,80,221,46,29,25,25,10,15,0,0,0,0.8621,0,0.3448,0
2010,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,200,895,196,34,5.5,5.4,5.3,0.1,0.1,0,0.1,0.1588,0.0029,0.1559,0
2010,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3000,15674,2950,614,633.7,388.7,326.4,62.3,245,222.8,22.2,0.6331,0.399,0.5316,0.3629
2010,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,544,2292,464,46,55.6,54.6,38.1,16.5,1,0,1,1.187,0.0217,0.8283,0
2010,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2380,12953,2792,933,1162.8,781.8,704.5,77.3,381,365.8,15.2,0.8379,0.4084,0.7551,0.3921
2010,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3772,20011,4013,1351,1723.5,862.2,743.5,118.7,861.3,792.3,69,0.6382,0.6375,0.5503,0.5865
2010,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1755,8394,1582,260,424.6,301.7,268.2,33.5,122.9,114.4,8.5,1.1604,0.4727,1.0315,0.44
2010,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2983,13956,2889,440,537.8,433.5,239.7,193.8,104.3,82.6,21.7,0.9852,0.237,0.5448,0.1877
2010,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,330,1411,291,41,45.2,45,22,23,0.2,0.2,0,1.0976,0.0049,0.5366,0.0049
2010,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1290,5748,1242,175,201.7,170,136.4,33.6,31.7,28.3,3.4,0.9714,0.1811,0.7794,0.1617
2010,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2715,13923,2425,685,800.7,639.4,503.6,135.8,161.3,140.8,20.5,0.9334,0.2355,0.7352,0.2055
2010,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1697,7399,1549,193,119.7,110,101.1,8.9,9.7,5.4,4.3,0.5699,0.0503,0.5238,0.028
2010,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,1330,6564,1284,163,207.1,194.2,164.4,29.8,12.9,7.4,5.5,1.1914,0.0791,1.0086,0.0454
2010,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1242,5156,875,168,108.4,91.8,87.9,3.9,16.6,6,10.6,0.5464,0.0988,0.5232,0.0357
2010,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1400,6576,1426,174,179,153.2,126.3,26.9,25.8,15.3,10.5,0.8805,0.1483,0.7259,0.0879
2010,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1640,8139,1638,386,445.9,277.4,264.9,12.5,168.5,154,14.5,0.7187,0.4365,0.6863,0.399
2010,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1410,6333,1296,194,142.1,134.8,72.8,62,7.3,5.2,2.1,0.6948,0.0376,0.3753,0.0268
2010,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,170,673,124,29,6.5,5.5,5.5,0,1,1,0,0.1897,0.0345,0.1897,0.0345
2010,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2009,3159,16325,3683,2074,2829.6,1150.9,991.5,159.4,1678.7,1603.2,75.5,0.5549,0.8094,0.4781,0.773
2010,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2009,1768,8557,1595,436,418.5,299.5,264.6,34.9,119,107.7,11.3,0.6869,0.2729,0.6069,0.247
2010,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1730,7741,1546,229,225.9,199.8,154,45.8,26.1,21.7,4.4,0.8725,0.114,0.6725,0.0948
2010,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,540,2297,444,78,32.3,30.4,22.3,8.1,1.9,1.9,0,0.3897,0.0244,0.2859,0.0244
2010,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3499,19437,4101,1228,1393.5,563.4,449.9,113.5,830.1,783.1,47,0.4588,0.676,0.3664,0.6377
2010,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2219,10095,2153,310,268.9,248.9,217.2,31.7,20,15.1,4.9,0.8029,0.0645,0.7006,0.0487
2010,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2320,10757,2305,360,346.1,199.3,189,10.3,146.8,135.4,11.4,0.5536,0.4078,0.525,0.3761
2010,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2278,10578,2019,438,382.7,330.8,295.4,35.4,51.9,45.1,6.8,0.7553,0.1185,0.6744,0.103
2010,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2675,12912,2336,432,547,454.1,410.4,43.7,92.9,84.8,8.1,1.0512,0.215,0.95,0.1963
2010,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3404,18782,4001,1502,2013.9,939.6,804.5,135.1,1074.3,1038.7,35.6,0.6256,0.7152,0.5356,0.6915
2010,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3109,15272,3529,912,904.2,630.2,564.4,65.8,274,235.4,38.6,0.691,0.3004,0.6189,0.2581
2010,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,150,669,152,69,91,85,42,43,6,0,6,1.2319,0.087,0.6087,0
2010,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2646,13239,2787,712,1401.8,1003.1,742.7,260.4,398.7,281.9,116.8,1.4088,0.56,1.0431,0.3959
2010,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,360,1729,333,93,154.8,153.8,56.8,97,1,0,1,1.6538,0.0108,0.6108,0
2010,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,290,1249,265,49,2.2,2.2,2.2,0,0,0,0,0.0449,0,0.0449,0
2010,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,240,1060,212,34,33.2,30.2,20.2,10,3,3,0,0.8882,0.0882,0.5941,0.0882
2010,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1676,8600,1614,360,591.7,540.1,400,140.1,51.6,9.4,42.2,1.5003,0.1433,1.1111,0.0261
2010,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2009,590,2400,515,103,65.9,60.9,46.3,14.6,5,2.3,2.7,0.5913,0.0485,0.4495,0.0223
2010,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1620,6882,1392,214,208.2,199.6,126.8,72.8,8.6,7,1.6,0.9327,0.0402,0.5925,0.0327
2010,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2893,15683,3564,945,1206.8,679,563.2,115.8,527.8,494,33.8,0.7185,0.5585,0.596,0.5228
2010,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,200,758,170,41,30.3,29.3,9.7,19.6,1,0,1,0.7146,0.0244,0.2366,0
2010,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2470,11461,2250,509,312.3,230.2,209.4,20.8,82.1,67.5,14.6,0.4523,0.1613,0.4114,0.1326
2009,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2008,80,240,63,30,17,17,8,9,0,0,0,0.5667,0,0.2667,0
2009,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2008,106,760,207,889,938.9,593.6,307.4,286.2,345.3,331.4,13.9,0.6677,0.3884,0.3458,0.3728
2009,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,200,878,193,34,59,57,7,50,2,0,2,1.6765,0.0588,0.2059,0
2009,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,3000,14810,2787,587,625.2,383.8,319.8,64,241.4,215,26.4,0.6538,0.4112,0.5448,0.3663
2009,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2008,544,2197,509,50,54.7,52.4,38.6,13.8,2.3,0,2.3,1.048,0.046,0.772,0
2009,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2355,12445,2725,829,1168.5,912,690.7,221.3,256.5,233.8,22.7,1.1001,0.3094,0.8332,0.282
2009,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,3772,19748,4127,1333,1686.3,861.9,731.3,130.6,824.4,733,91.4,0.6466,0.6185,0.5486,0.5499
2009,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1755,8158,1615,262,268.1,184.1,171.5,12.6,84,72.7,11.3,0.7027,0.3206,0.6546,0.2775
2009,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2983,13468,2859,461,544.5,454,225.3,228.7,90.5,72.3,18.2,0.9848,0.1963,0.4887,0.1568
2009,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,330,1345,259,39,20.5,20.2,11.7,8.5,0.3,0,0.3,0.5179,0.0077,0.3,0
2009,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1290,5696,1178,167,142.6,125.4,122,3.4,17.2,17.2,0,0.7509,0.103,0.7305,0.103
2009,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2715,12992,2719,516,520.3,414.4,353.8,60.6,105.9,92.5,13.4,0.8031,0.2052,0.6857,0.1793
2009,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1697,7309,1540,203,166.5,151.1,93.5,57.6,15.4,6,9.4,0.7443,0.0759,0.4606,0.0296
2009,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2008,1330,6611,1225,156,162.1,154,122.5,31.5,8.1,2.2,5.9,0.9872,0.0519,0.7853,0.0141
2009,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1242,4870,863,169,74.2,65.6,62.8,2.8,8.6,4.7,3.9,0.3882,0.0509,0.3716,0.0278
2009,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1400,6491,1306,167,150.6,139.3,120.8,18.5,11.3,8.9,2.4,0.8341,0.0677,0.7234,0.0533
2009,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1640,7880,1663,374,406.6,273.5,252.2,21.3,133.1,118.7,14.4,0.7313,0.3559,0.6743,0.3174
2009,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1410,6236,1333,177,152.6,146.1,85,61.1,6.5,5,1.5,0.8254,0.0367,0.4802,0.0282
2009,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,170,573,127,30,20.9,19.9,13.9,6,1,0,1,0.6633,0.0333,0.4633,0
2009,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2008,3114,16984,3937,2025,2915.8,1190.8,978.2,212.6,1725,1670.9,54.1,0.588,0.8519,0.4831,0.8251
2009,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2008,1768,8313,1509,420,466.5,364.4,292,72.4,102.1,85.4,16.7,0.8676,0.2431,0.6952,0.2033
2009,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1730,7476,1510,215,214.3,196.3,143.4,52.9,18,16.4,1.6,0.913,0.0837,0.667,0.0763
2009,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,540,2322,402,79,35.6,33.6,21.6,12,2,0.5,1.5,0.4253,0.0253,0.2734,0.0063
2009,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1841,10813,2089,369,408.4,352.1,283.2,68.9,56.3,24,32.3,0.9542,0.1526,0.7675,0.065
2009,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2219,9899,1985,273,231,211.7,184.2,27.5,19.3,11.2,8.1,0.7755,0.0707,0.6747,0.041
2009,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2320,10610,2100,363,343.8,202.6,184.9,17.7,141.2,123.6,17.6,0.5581,0.389,0.5094,0.3405
2009,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2278,10283,2087,407,321.1,274.2,221.6,52.6,46.9,35.4,11.5,0.6737,0.1152,0.5445,0.087
2009,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2675,12139,2361,409,536.9,443.9,379.7,64.2,93,79.4,13.6,1.0853,0.2274,0.9284,0.1941
2009,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,3404,18816,4125,1485,1850.5,845.9,668.5,177.4,1004.6,935.6,69,0.5696,0.6765,0.4502,0.63
2009,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,3109,15596,3480,899,919.3,673.3,578,95.3,246,205.2,40.8,0.7489,0.2736,0.6429,0.2283
2009,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,151,644,154,53,134,134,5,129,0,0,0,2.5283,0,0.0943,0
2009,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2646,13136,2800,665,922.6,726.8,595.8,131,195.8,178.8,17,1.0929,0.2944,0.8959,0.2689
2009,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,360,1626,326,94,149.6,148.2,36.2,112,1.4,0.4,1,1.5766,0.0149,0.3851,0.0043
2009,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,290,1233,241,46,0.4,0.4,0.4,0,0,0,0,0.0087,0,0.0087,0
2009,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,240,1012,231,31,40.7,40,19.7,20.3,0.7,0.2,0.5,1.2903,0.0226,0.6355,0.0065
2009,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1676,8591,1533,343,834.7,646.3,352.7,293.6,188.4,2.7,185.7,1.8843,0.5493,1.0283,0.0079
2009,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2008,590,2321,561,104,58.4,55.6,33.6,22,2.8,1.1,1.7,0.5346,0.0269,0.3231,0.0106
2009,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1620,6761,1355,205,213.4,206.6,121.6,85,6.8,5,1.8,1.0078,0.0332,0.5932,0.0244
2009,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2893,15877,3400,905,1171.8,664.7,533.9,130.8,507.1,480.2,26.9,0.7345,0.5603,0.5899,0.5306
2009,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,205,756,175,42,10.3,10.3,4.3,6,0,0,0,0.2452,0,0.1024,0
2009,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2470,11326,1991,506,353.3,280.1,234.9,45.2,73.2,63.2,10,0.5536,0.1447,0.4642,0.1249
2008,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2007,199,883,189,886,1026.2,697.4,452.9,244.5,328.8,320.7,8.1,0.7871,0.3711,0.5112,0.362
2008,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2007,80,256,55,27,14,14,1,13,0,0,0,0.5185,0,0.037,0
2008,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,200,865,205,34,8,8,7,1,0,0,0,0.2353,0,0.2059,0
2008,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,3030,13907,2885,560,585.4,390.1,307.3,82.8,195.3,172.9,22.4,0.6966,0.3488,0.5488,0.3088
2008,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2007,544,2222,522,37,30.3,27.8,15.6,12.2,2.5,0.5,2,0.7514,0.0676,0.4216,0.0135
2008,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,2400,12301,2941,807,916.1,720.3,443.2,277.1,195.8,161.4,34.4,0.8926,0.2426,0.5492,0.2
2008,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,3862,19454,4333,1254,1992.5,991.7,706.5,285.2,1000.8,826.8,174,0.7908,0.7981,0.5634,0.6593
2008,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1755,7930,1725,255,347.33,233.61,188.18,45.43,113.72,98.57,15.15,0.9161,0.446,0.738,0.3865
2008,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,2983,13341,3039,457,733.1,572.6,272.7,299.9,160.5,103.6,56.9,1.253,0.3512,0.5967,0.2267
2008,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,330,1326,284,39,13.8,13.6,7.2,6.4,0.2,0,0.2,0.3487,0.0051,0.1846,0
2008,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1290,5651,1238,155,180.5,162,130.9,31.1,18.5,17.5,1,1.0452,0.1194,0.8445,0.1129
2008,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,2715,12873,2851,484,590.5,478.1,412.1,66,112.4,86,26.4,0.9878,0.2322,0.8514,0.1777
2008,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1697,7145,1630,198,157.6,146.1,92.2,53.9,11.5,1.8,9.7,0.7379,0.0581,0.4657,0.0091
2008,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2007,1330,6491,1246,146,168.7,162.5,100.2,62.3,6.2,2,4.2,1.113,0.0425,0.6863,0.0137
2008,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1282,4658,778,161,90,82.9,69,13.9,7.1,6.8,0.3,0.5149,0.0441,0.4286,0.0422
2008,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1400,6286,1267,158,123.6,111.9,92.1,19.8,11.7,6.1,5.6,0.7082,0.0741,0.5829,0.0386
2008,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1670,7794,1783,354,515.8,358.3,288.5,69.8,157.5,126.4,31.1,1.0121,0.4449,0.815,0.3571
2008,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1410,5979,1254,179,229.8,220.6,123,97.6,9.2,5.2,4,1.2324,0.0514,0.6872,0.0291
2008,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,170,556,116,29,30.7,29.5,14.2,15.3,1.2,0.2,1,1.0172,0.0414,0.4897,0.0069
2008,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2007,3162,16990,4267,1752,2536,1085.9,730.8,355.1,1450.1,1341.3,108.8,0.6198,0.8277,0.4171,0.7656
2008,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2007,1805,7879,1606,346,478.3,322.9,268.9,54,155.4,115.4,40,0.9332,0.4491,0.7772,0.3335
2008,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1730,7232,1736,212,307.2,281.1,189.4,91.7,26.1,22.9,3.2,1.3259,0.1231,0.8934,0.108
2008,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,540,2216,460,78,39.4,37.4,28.6,8.8,2,1,1,0.4795,0.0256,0.3667,0.0128
2008,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,1931,10627,2198,361,419.7,366.9,305.1,61.8,52.8,33.7,19.1,1.0163,0.1463,0.8452,0.0934
2008,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,2219,9496,2110,263,186.5,161.4,135.8,25.6,25.1,14.8,10.3,0.6137,0.0954,0.5163,0.0563
2008,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,2320,10235,2193,361,383.45,203.93,172.82,31.11,179.52,148.08,31.44,0.5649,0.4973,0.4787,0.4102
2008,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,2278,10168,2226,387,354.1,301,236.7,64.3,53.1,43.2,9.9,0.7778,0.1372,0.6116,0.1116
2008,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,2675,13089,2425,397,531.8,415.4,338.5,76.9,116.4,62.2,54.2,1.0463,0.2932,0.8526,0.1567
2008,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,3474,18588,4169,1473,2675.1,1325.6,987.7,337.9,1349.5,1183.6,165.9,0.8999,0.9162,0.6705,0.8035
2008,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,3184,15583,3510,892,1261.8,911.4,565.9,345.5,350.4,280.3,70.1,1.0217,0.3928,0.6344,0.3142
2008,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,150,634,156,51,153.2,153.2,9.2,144,0,0,0,3.0039,0,0.1804,0
2008,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,2683,13077,2692,638,1045.5,808.1,608.4,199.7,237.4,208.3,29.1,1.2666,0.3721,0.9536,0.3265
2008,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,360,1601,355,90,128.5,126.5,32.5,94,2,0,2,1.4056,0.0222,0.3611,0
2008,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2007,290,1183,249,46,2,2,2,0,0,0,0,0.0435,0,0.0435,0
